section_id;party;votes
010200002;13;1
010200002;14;0
010200002;15;1
010200002;16;1
010200002;17;1
010200002;18;0
010200002;19;0
010200002;20;0
010200002;21;0
010200002;22;20
010200002;23;4
010200002;99;1
010200002;100;320
010200002;101;321
010200002;103;320
010200003;1;1
010200003;2;1
010200003;3;1
010200003;4;69
010200003;5;77
010200003;6;1
010200003;7;167
010200003;8;22
010200003;9;1
010200003;10;2
010200003;11;1
010200003;12;1
010200003;13;1
010200003;14;0
010200003;15;5
010200003;16;2
010200003;17;0
010200003;18;0
010200003;19;0
010200003;20;0
010200003;21;0
010200003;22;38
010200003;23;8
010200003;99;3
010200003;100;398
010200003;101;401
010200003;103;398
010200004;1;0
010200004;2;0
010200004;3;1
010200004;4;44
010200004;5;74
010200004;6;0
010200004;7;149
010200004;8;6
010200004;9;1
010200004;10;0
010200004;11;0
010200004;12;0
010200004;13;1
010200004;14;0
010200004;15;0
010200004;16;6
010200004;17;0
010200004;18;0
010200004;19;0
010200004;20;0
010200004;21;0
010200004;22;40
010200004;23;8
010200004;99;1
010200004;100;330
010200004;101;331
010200004;103;330
010200005;1;0
010200005;2;0
010200005;3;0
010200005;4;3
010200005;5;40
010200005;6;0
010200005;7;330
010200005;8;2
010200005;9;1
010200005;10;0
010200005;11;0
010200005;12;1
010200005;13;0
010200005;14;0
010200005;15;1
010200005;16;0
010200005;17;0
010200005;18;0
010200005;19;0
010200005;20;0
010200005;21;0
010200005;22;10
010200005;23;2
010200005;99;4
010200005;100;390
010200005;101;394
010200005;103;390
010200006;1;0
010200006;2;1
010200006;3;0
010200006;4;2
010200006;5;30
010200006;6;0
010200006;7;321
010200006;8;8
010200006;9;0
010200006;10;0
010200006;11;0
010200006;12;0
010200006;13;0
010200006;14;0
010200006;15;7
010200006;16;1
010200006;17;0
010200006;18;0
010200006;19;0
010200006;20;0
010200006;21;0
010200006;22;17
010200006;23;0
010200006;99;0
010200006;100;387
010200006;101;387
010200006;103;387
010200007;1;0
010200007;2;1
010200007;3;0
010200007;4;4
010200007;5;38
010200007;6;0
010200007;7;315
010200007;8;1
010200007;9;0
010200007;10;0
010200007;11;0
010200007;12;0
010200007;13;0
010200007;14;0
010200007;15;0
010200007;16;0
010200007;17;0
010200007;18;0
010200007;19;0
010200007;20;1
010200007;21;0
010200007;22;18
010200007;23;0
010200007;99;4
010200007;100;378
010200007;101;382
010200007;103;378
010200008;1;0
010200008;2;0
010200008;3;0
010200008;4;2
010200008;5;23
010200008;6;1
010200008;7;274
010200008;8;0
010200008;9;1
010200008;10;1
010200008;11;0
010200008;12;0
010200008;13;2
010200008;14;0
010200008;15;6
010200008;16;0
010200008;17;0
010200008;18;0
010200008;19;0
010200008;20;0
010200008;21;0
010200008;22;7
010200008;23;1
010200008;99;0
010200008;100;318
010200008;101;318
010200008;103;318
010200009;1;0
010200009;2;0
010200009;3;0
010200009;4;1
010200009;5;18
010200009;6;1
010200009;7;265
010200009;8;0
010200009;9;0
010200009;10;0
010200009;11;0
010200009;12;0
010200009;13;0
010200009;14;0
010200009;15;0
010200009;16;0
010200009;17;0
010200009;18;0
010200009;19;0
010200009;20;0
010200009;21;0
010200009;22;4
010200009;23;0
010200009;99;1
