section_id;registered_voters
014000028;930
014000029;939
014000030;943
014000031;949
014000032;565
014000033;331
014000034;508
014000035;333
014000036;234
014000037;48
014000038;579
014000039;444
014000040;592
014000041;641
014000042;448
014000043;565
014000044;510
014000045;411
014000046;649
014000047;517
014000048;161
014000049;25
014000050;78
014000051;84
014000052;60
014000053;71
014000054;51
014000055;166
014000056;579
014000057;167
014000058;31
014000059;19
014000060;31
014000061;18
014000062;19
014000063;623
014000064;488
014000065;104
014000066;420
014000067;22
014000068;169
014000069;58
014000070;148
014000071;46
014000072;88
014000073;44
014200001;382
014200002;518
014200003;500
014200004;732
014200005;750
014200006;742
014200007;779
014200008;311
014200009;297
014200010;867
014200011;834
014200012;977
014200013;326
014200014;491
014200015;791
014200016;714
014200017;976
014200018;949
014200019;886
014200020;891
014200021;731
014200022;389
014400001;628
014400002;732
014400003;552
014400004;846
014400005;752
014400006;623
014400007;697
014400008;632
014400009;556
014400010;313
014400011;356
014400012;831
014400013;402
014400014;149
014400015;256
014400016;36
014400017;684
014400018;657
014400019;500
014400020;22
014400021;615
014400022;555
014400023;90
014400024;25
014400025;508
014400026;393
014900001;355
014900002;370
014900003;394
014900004;333
014900005;496
014900006;506
014900007;305
014900008;337
014900009;35
014900010;110
014900011;155
014900012;69
014900013;279
014900014;75
014900015;131
014900016;134
014900017;160
015200001;742
015200002;755
015200003;824
015200004;653
015200005;153
015200006;381
015200007;626
015200008;337
015200009;49
015200010;56
015200011;626
015200012;467
015200013;856
015200014;744
015200015;716
015200016;55
015200017;36
015200018;135
015200019;360
015300001;707
015300002;479
015300003;635
015300004;840
015300005;664
015300006;684
015300007;693
015300008;588
015300009;450
015300010;463
015300011;798
015300013;380
015300014;344
015300015;943
020100001;800
020100002;619
020100003;888
020100004;385
020100005;466
020100006;617
020100007;420
020100008;492
020100009;797
020100010;510
020100011;433
020100012;613
020100013;618
020100014;489
020100015;413
020100016;687
020100017;638
020100018;735
020100019;501
020100020;816
020100021;794
020100022;567
020100023;620
020100024;778
020100025;675
020100026;633
020100027;591
020100028;733
020100029;835
020100030;785
020100031;126
020100032;244
020100033;506
020100034;735
020100035;346
020100036;1210
020100037;171
020100038;756
020100039;374
020100040;525
020100041;1380
020100042;402
020100043;537
020100044;527
020100045;132
020100046;852
020100047;13
020400001;578
020400002;561
020400003;573
020400004;518
020400005;601
020400006;542
020400007;570
020400008;564
020400009;637
020400010;587
020400011;606
020400012;546
020400013;585
020400014;584
020400015;623
020400016;575
020400017;590
020400018;557
020400019;579
020400020;448
020400021;582
020400022;495
020400023;463
020400024;506
020400025;410
020400026;502
020400027;403
020400028;539
020400029;557
020400030;537
020400031;601
020400032;581
020400033;380
020400034;508
020400035;445
020400036;485
020400037;529
020400038;574
020400039;513
020400040;390
020400041;471
020400042;573
020400043;516
020400044;500
020400045;505
020400046;531
020400047;544
020400048;573
020400049;551
020400050;573
020400051;632
020400052;598
020400053;621
020400054;554
020400055;612
020400056;588
020400057;580
020400058;557
020400059;536
020400060;574
020400061;620
020400062;602
020400063;585
020400064;500
020400065;566
020400066;546
020400067;493
020400068;386
020400069;443
020400070;473
020400071;541
020400072;370
020400073;365
020400074;396
020400075;343
020400076;669
020400077;624
020400078;685
020400079;621
020400080;621
020400081;567
020400082;586
020400083;526
020400084;425
020400085;386
020400086;786
020400087;155
020400088;574
020400089;562
020400090;608
020400091;513
020400092;548
020400093;609
020400094;561
020400095;584
020400096;522
020400097;588
020400098;636
020400099;513
020400100;533
020400101;580
020400102;570
020400103;545
020400104;470
020400105;476
020400106;578
020400107;573
020400108;631
020400109;588
020400110;477
020400111;476
020400112;562
020400113;447
020400114;487
020400115;595
020400116;547
020400117;506
020400118;522
020400119;542
020400120;566
020400121;484
020400122;604
020400123;561
020400124;512
020400125;544
020400126;539
020400127;534
020400128;508
020400129;596
020400130;577
020400131;618
020400132;607
020400133;651
020400134;604
020400135;639
020400136;610
020400137;586
020400138;597
020400139;688
020400140;611
020400141;627
020400142;558
020400143;598
020400144;611
020400145;562
020400146;772
020400147;605
020400148;588
020400149;613
020400150;568
020400151;554
020400152;589
020400153;524
020400154;549
020400155;573
020400156;563
020400157;583
020400158;604
020400159;552
020400160;623
020400161;590
020400162;562
020400163;601
020400164;478
020400165;558
020400166;581
020400167;598
020400168;519
020400169;500
020400170;517
020400171;551
020400172;547
020400173;572
020400174;478
020400175;477
020400176;553
020400177;627
020400178;632
020400179;608
020400180;607
020400181;583
020400182;488
020400183;483
020400184;547
020400185;545
020400186;613
020400187;567
020400188;528
020400189;596
020400190;605
020400191;562
020400192;588
020400193;547
020400194;530
020400195;584
020400196;507
020400197;489
020400198;515
020400199;556
020400200;549
020400201;448
020400202;645
020400203;666
020400204;616
020400205;188
020400206;566
020400207;540
020400208;559
020400209;451
020400210;529
020400211;606
020400212;545
020400213;598
020400214;540
020400215;542
020400216;557
020400217;562
020400218;570
020400219;637
020400220;534
020400221;507
020400222;586
020400223;523
020400224;636
020400225;477
020400226;553
020400227;700
020400228;596
020400229;781
020400230;542
020400231;576
020400232;602
020400233;601
020400234;585
020400235;568
020400236;582
020400237;497
020400238;620
020400239;588
020400240;526
020400241;535
020400242;500
020400243;553
020400244;504
020400245;614
020400246;591
020400247;668
020400248;552
020400249;609
020400250;551
020400251;547
020400252;186
020400253;696
020400254;641
020400255;674
020400256;820
020400257;569
020400258;580
020400259;630
020400260;643
020400261;649
020400262;455
020400263;577
020400264;585
020400265;535
020400266;551
020400267;625
020400268;566
020400269;602
020400270;598
020400271;622
020400272;611
020400273;608
020400274;591
020400275;605
020400276;638
020400277;531
020400278;532
020400279;597
020400280;520
020400281;611
020400282;640
020400283;631
020400284;539
020400285;614
020400286;581
020400287;646
020400288;520
020400289;603
020400290;509
020400291;558
020400292;545
020400293;602
020400294;616
020400295;592
020400296;544
020400297;622
020400298;523
020400299;581
020400300;599
020400301;517
020400302;576
020400303;566
020400304;628
020400305;589
020400306;615
020400307;556
020400308;481
020400309;671
020400310;648
020400311;644
020400312;620
020400313;630
020400314;619
020400315;568
020400316;110
020400317;256
020400318;781
020400319;860
020400320;144
020400321;423
020400322;416
020400323;365
020400324;887
020400325;72
020400326;662
020400327;553
020400328;406
020400329;11
020600001;429
020600002;603
020600003;412
020600004;536
020600005;703
020600006;863
020600007;702
020600008;526
020600009;19
020600010;12
020600011;70
020600012;58
020600014;56
020600015;60
020600016;20
020600017;677
020600018;734
020600019;17
020600020;42
020600021;343
020600022;242
020600023;175
020600024;210
020600025;37
020600028;53
020600029;53
020600030;278
020600031;53
020600032;29
020600033;46
020600034;134
020600035;77
020600037;25
020600038;61
020600039;274
020600040;1067
020600041;584
020600042;716
020600043;240
020800001;716
020800002;777
020800003;882
020800004;714
020800005;794
020800006;581
020800007;727
020800008;131
020800009;171
020800010;654
020800011;165
020800012;280
020800013;305
020800014;319
020800015;404
020800016;344
020800017;295
020800018;433
020800019;621
020800020;527
020800025;5
020900001;584
020900002;568
020900003;499
020900004;614
020900005;655
020900006;739
020900007;677
020900008;496
020900009;639
020900010;449
020900011;438
020900012;602
020900013;766
020900014;612
020900015;567
020900016;418
020900017;435
020900018;791
020900019;804
020900020;770
020900021;553
020900022;664
020900023;196
020900024;738
020900025;756
020900026;507
020900027;347
020900028;319
020900029;384
020900030;401
020900031;89
020900032;81
020900033;68
020900034;95
020900035;109
020900036;64
020900037;50
020900038;344
020900039;64
020900040;130
020900041;49
020900042;299
020900043;263
020900044;50
020900045;167
020900046;781
020900047;252
020900048;17
020900049;71
020900050;99
020900051;174
020900052;116
020900053;81
020900054;93
020900055;174
020900056;450
020900057;31
020900058;81
021200001;336
021200002;550
021200003;541
021200004;422
021200005;30
021200007;194
021200008;22
021200009;35
021200010;13
021200011;48
021200012;39
021200013;305
021200014;21
021200016;33
021300001;479
021300002;681
021300003;664
021300004;758
021300005;345
021300006;796
021300007;938
021300008;254
021300009;21
021300010;457
021300011;57
021300012;26
021300013;473
021300014;555
021300015;42
021300016;272
021300017;220
021300018;170
021300019;229
021300020;45
021500001;490
021500002;505
021500003;432
021500004;697
021500005;754
021500006;711
021500007;631
021500008;685
021500009;745
021500010;699
021500011;706
021500012;552
021500013;584
021500014;147
021500015;801
021500016;698
021500017;792
021500018;482
021500019;331
021500020;482
021500021;400
021500022;562
021500023;510
021500024;678
021500025;53
021500026;44
021500027;442
021500028;647
021500029;75
021500030;608
021500031;571
021500032;415
021500033;512
021500034;838
021500035;1027
021500036;572
021700001;72
021700002;511
021700003;408
021700004;451
021700005;425
021700006;497
021700007;409
021700008;393
021700009;508
021700010;527
021700011;513
021700012;403
021700013;242
021700014;631
021700015;469
021700016;578
021700017;582
021700018;612
021700019;371
021700020;514
021700021;426
021700022;467
021700023;512
021700024;764
021700025;817
021700026;560
021700027;208
021700028;481
021700029;752
021700030;422
021700031;531
021700032;764
021700033;391
021700034;156
021700035;280
021700036;400
021700037;586
021700038;595
021700039;542
021700040;909
021700041;141
021700042;39
021700043;544
021700044;715
021700045;437
021700046;685
021700047;208
021700051;524
021800001;878
021800002;600
021800003;674
021800004;680
021800005;267
021800006;830
021800007;711
021800008;629
021800009;366
021800010;337
021800011;705
021800012;431
021800013;1053
021800015;183
021800016;431
021800017;470
021800018;782
021800019;813
021800020;521
021800021;484
021800022;690
021800023;797
021800024;355
021800025;462
021800026;373
021800027;555
021800028;622
021800029;933
021800030;692
021800031;385
021800032;222
021800033;553
021800034;772
021800035;429
021800036;366
021800037;631
021800038;350
021800039;963
021800041;567
021800042;325
021800043;621
021800044;343
021800045;470
021800046;861
021800047;681
021800048;683
021800049;378
021800051;1125
021800052;447
022100001;538
022100002;456
022100003;820
022100004;536
022100005;885
022100006;655
022100008;215
022100009;505
022100010;84
022100011;198
022100012;424
022100013;422
022100015;161
022100016;621
022100017;97
022100018;577
022100019;692
022100020;764
022100021;350
022100022;939
022100023;850
022300001;664
022300002;578
022300003;638
022300004;898
022300005;84
022300006;64
022300007;67
022300008;298
022300009;109
022300010;63
022300011;299
022300012;614
022300013;27
022300014;41
022300015;83
022300016;177
022300017;314
022300018;315
022300019;594
022300020;591
022300021;539
022300022;309
022300023;482
022300024;135
022300025;613
022300026;149
022300027;836
022300028;55
022300029;288
022300030;469
022700001;784
022700002;972
022700003;953
022700004;700
022700005;122
022700006;511
022700007;37
022700008;836
022700009;442
030100001;517
030100002;392
030100003;521
030100004;101
030100005;359
030100006;719
030100007;275
030100008;156
030100009;222
030100010;58
030100011;722
030100012;146
030100013;100
030100014;863
030100015;355
030100016;388
030100017;71
030200001;722
030200002;759
030200003;750
030200004;564
030200005;723
030200006;803
030200007;771
030200008;692
030200009;723
030200010;650
030200011;160
030200012;176
030200013;135
030200014;598
030200015;678
030200016;648
030200017;722
030200018;691
030200019;615
030200020;137
030200021;808
030200022;291
030200023;218
030200024;298
030200025;97
030200026;177
030200027;354
030200028;352
030200029;128
030200030;113
030200031;111
030200032;32
030200033;35
030200034;101
030200035;62
030200036;250
030200037;77
030400001;843
030400002;816
030400003;857
030400004;766
030400005;580
030400006;511
030400007;564
030400008;572
030400009;440
030400010;499
030400011;381
030400012;678
030400013;583
030400014;924
030500001;863
030500002;789
030500003;72
030500004;230
030500005;237
030500006;391
030601001;607
030601002;750
030601003;903
030601004;777
030601005;718
030601006;575
030601007;668
030601008;586
030601009;554
030601010;595
030601011;715
030601012;772
030601013;751
030601014;708
030601015;767
030601016;925
030601017;954
030601018;997
030601019;829
030601020;957
030601021;973
030601022;751
030601023;944
030601024;921
030601025;731
030601026;879
030601027;721
030601028;858
030601029;731
030601030;867
030601031;576
030601032;885
030601033;889
030601034;742
030601035;712
030601036;561
030601037;714
030601038;785
030601039;859
030601040;552
030601041;581
030601042;733
030601043;742
030601044;675
030601045;704
030601046;882
030601047;881
030601048;906
030601049;807
030601050;944
030601051;889
030601052;837
030601053;777
030601054;882
030601055;904
030601056;981
030601057;881
030601058;861
030601059;951
030601060;959
030601061;819
030601062;845
030601063;916
030601064;988
030601065;1073
030601066;856
030601067;846
030601068;953
030601069;971
030601070;882
030601071;772
030601072;714
030601073;588
030601074;411
030601075;785
030601076;876
030601077;877
030601078;944
030601079;928
030601080;927
030601081;929
030601082;886
030601083;704
030601084;852
030601085;798
030601086;557
030602087;824
030602088;766
030602089;758
030602090;695
030602091;923
030602092;932
030602093;960
030602094;976
030602095;886
030602096;980
030602097;870
030602098;827
030602099;748
030602100;763
030602101;680
030602102;603
030602103;805
030602104;803
030602105;415
030602106;391
030602107;790
030602108;869
030602109;904
030602110;759
030602111;830
030602112;872
030602113;731
030602114;636
030602115;866
030602116;747
030602117;843
030602118;785
030602119;785
030602120;959
030602121;802
030602122;855
030602123;917
030602124;836
030602125;852
030602126;855
030602127;737
030602128;788
030602129;841
030602130;860
030602131;909
030602132;978
030602133;672
030602134;791
030602135;785
030602136;664
030602137;909
030602138;997
030602139;879
030602140;917
030602141;906
030602142;964
030602143;704
030602144;746
030602145;691
030602146;740
030602147;816
030602148;652
030602149;653
030602150;739
030602151;834
030602152;892
030602153;522
030602154;923
030602155;650
030602156;577
030602157;649
030602158;598
030602159;630
030602160;613
030602161;623
030602162;656
030602163;669
030602164;659
030602165;828
030602166;637
030602167;565
030602168;667
030602169;867
030602170;726
030602171;1070
030602172;1205
030602173;534
030602174;652
030602175;947
030602176;963
030602177;939
030602178;993
030602179;881
030602180;913
030602181;985
030602182;764
030602183;907
030602184;944
030602185;581
030602186;593
030602187;716
030602188;841
030602189;853
030602190;794
030602191;607
030602388;537
030602389;583
030602390;482
030602391;472
030602392;534
030602394;807
030603192;839
030603193;944
030603194;902
030603195;883
030603196;777
030603197;834
030603198;929
030603199;945
030603200;800
030603201;812
030603202;873
030603203;870
030603204;855
030603205;862
030603206;717
030603207;776
030603208;883
030603209;888
030603210;793
030603211;707
030603212;814
030603213;1070
030603214;521
030603215;906
030603216;612
030603217;523
030603218;951
030603219;492
030603220;634
030603221;720
030603222;372
030603223;449
030603224;496
030603225;383
030603226;717
030603227;863
030603228;675
030603229;434
030603230;633
030603231;649
030603232;610
030603233;684
030603234;649
030603235;563
030603236;556
030603237;954
030603238;1032
030603239;913
030603240;758
030603241;653
030603242;685
030603243;768
030603244;754
030603245;828
030603246;500
030603247;357
030603248;625
030603249;428
030603250;719
030603251;765
030603252;442
030603253;617
030603254;436
030603255;483
030603256;493
030603257;566
030603258;818
030603259;523
030603260;642
030603261;788
030603262;823
030603263;698
030603264;735
030603265;351
030603266;899
030603267;776
030603268;691
030603269;704
030603270;645
030603271;796
030603272;667
030603273;887
030603274;815
030603275;963
030603276;795
030603277;702
030603278;673
030603279;849
030603280;757
030603281;863
030603282;634
030603283;565
030603284;634
030603285;632
030603286;697
030603287;450
030603288;570
030603289;384
030603290;743
030603393;788
030604291;474
030604292;529
030604293;501
030604294;649
030604295;494
030604296;566
030604297;758
030604298;565
030604299;780
030604300;902
030604301;614
030604302;581
030604303;365
030604304;549
030604305;395
030604306;394
030604307;727
030604308;592
030604309;720
030604310;748
030604311;860
030604312;867
030604313;771
030604314;718
030604315;838
030604316;690
030604317;668
030604318;643
030604319;647
030604320;684
030604321;588
030604322;617
030604323;645
030604324;816
030604325;734
030604326;831
030604327;647
030604328;376
030604329;425
030604330;417
030604331;457
030604332;560
030604333;706
030604334;533
030604335;448
030604336;642
030604337;488
030604338;740
030604339;414
030604340;553
030604341;836
030604342;466
030604343;620
030604344;440
030604345;721
030604346;541
030604347;752
030604348;439
030604349;472
030604350;683
030604351;523
030605352;982
030605353;852
030605354;920
030605355;867
030605356;907
030605357;884
030605358;685
030605359;640
030605360;724
030605361;991
030605362;856
030605363;884
030605364;866
030605365;892
030605366;827
030605367;873
030605368;873
030605369;790
030605370;699
030605371;794
030605372;755
030605373;853
030605374;897
030605375;1020
030605376;965
030605377;1078
030699378;635
030699379;488
030699380;628
030699381;736
030699382;319
030699383;438
030699384;772
030699385;723
030699386;947
030699387;1091
030800001;771
030800002;88
030800003;253
030800004;393
030800005;700
030800006;657
030800007;186
030800008;314
030800009;428
030800010;138
030800011;33
030800012;404
030800013;428
030900001;557
030900002;605
030900003;599
030900004;834
030900005;198
030900006;152
030900007;336
030900008;359
030900009;96
030900010;206
030900011;263
030900012;601
030900013;292
030900014;64
030900015;226
030900016;206
030900017;446
030900018;82
030900019;37
030900020;600
030900021;206
030900022;162
030900023;334
030900024;347
030900025;288
031300001;652
031300002;677
031300003;845
031300004;901
031300005;934
031300006;992
031300007;839
031300008;577
031300009;701
031300010;281
031300011;517
031300012;571
031300013;589
031300014;713
031300015;674
031300016;181
031300017;64
031300018;202
031300019;39
031300020;464
031300021;156
031300022;547
031300023;624
031300024;802
031300025;761
031300026;163
031300027;600
031300028;319
031300029;40
031400001;782
031400002;1034
031400003;942
031400004;579
031400005;848
031400006;727
031400007;739
031400008;785
031400009;678
031400010;397
031400011;251
031600001;505
031600002;425
031600003;588
031600004;763
031600005;566
031600006;588
031600007;523
031600008;476
031600009;190
031600010;177
031600011;293
031600012;169
031600013;66
031600014;90
031600015;471
031600016;684
031600017;60
031600018;473
031600019;514
031600020;767
031600021;856
031600022;745
031600023;581
031600024;318
031600025;572
031600026;668
031600027;435
032400001;664
032400002;538
032400003;578
032400004;726
032400005;559
032400006;850
032400007;745
032400008;546
032400009;525
032400010;786
032400011;744
032400012;977
032400013;744
032400014;725
032400015;636
032400016;610
032400017;914
032400018;342
032400019;682
032400020;142
032400021;184
032400022;57
032400023;139
032400024;82
032400025;101
032400026;250
032400027;43
032400028;693
032400029;390
032400030;490
032400031;228
032400032;637
032400033;395
032400034;27
032400035;320
032400036;312
032400037;683
032400038;368
032400039;161
032400040;214
032400041;236
032400042;262
032400043;37
032600001;850
032600002;746
032600003;891
032600004;860
032600005;715
032600006;621
032600007;568
032600008;218
032600009;130
032600010;141
032600011;336
032600012;195
032600013;390
040400001;625
040400002;922
040400003;800
040400004;546
040400005;66
040400006;388
040400007;497
040400008;540
040400009;597
040400010;489
040400011;460
040400012;603
040400013;658
040400014;475
040400015;484
040400016;461
040400017;413
040400018;445
040400019;520
040400020;592
040400021;490
040400022;515
040400023;547
040400024;676
040400025;804
040400026;404
040400027;477
040400028;433
040400029;438
040400030;654
040400031;557
040400032;716
040400033;698
040400034;705
040400035;835
040400036;721
040400037;595
040400038;615
040400039;635
040400040;708
040400041;684
040400042;711
040400043;655
040400044;763
040400045;459
040400046;518
040400047;579
040400048;675
040400049;758
040400050;567
040400051;818
040400052;836
040400053;562
040400054;773
040400055;572
040400056;644
040400057;586
040400058;829
040400059;956
040400060;763
040400061;799
040400062;948
040400063;803
040400064;910
040400065;643
040400066;559
040400067;882
040400068;477
040400069;458
040400070;705
040400071;887
040400072;707
040400073;744
040400074;677
040400075;472
040400076;759
040400077;554
040400078;721
040400079;639
040400080;410
040400081;742
040400082;52
040400083;597
040400084;774
040400085;802
040400086;373
040400087;347
040400088;498
040400089;596
040400090;560
040400091;471
040400092;544
040400095;668
040400096;582
040400097;150
040400098;245
040400099;244
040400100;267
040400101;271
040400102;510
040400103;322
040400104;477
040400105;259
040400106;460
040400107;394
040400108;409
040400109;248
040400110;182
040400111;727
040400112;417
040400113;44
040400114;94
040400115;63
040400116;385
040400117;373
040400118;60
040400119;41
040400120;675
040400121;624
040400122;677
040400123;589
040400124;631
040400125;279
040400126;439
040400127;167
040400128;621
040400129;264
040400130;716
040400131;595
040400132;652
040400133;138
040400134;132
040400135;53
040400137;39
040400138;52
040400139;69
040400140;38
040400141;175
040400142;31
040600002;745
040600004;475
040600005;648
040600006;608
040600007;532
040600008;622
040600009;633
040600010;677
040600011;699
040600012;633
040600013;769
040600014;592
040600015;734
040600016;659
040600018;626
040600019;569
040600020;588
040600021;582
040600022;612
040600024;346
040600025;591
040600026;844
040600028;769
040600029;636
040600030;535
040600031;785
040600032;756
040600033;630
040600035;612
040600036;706
040600037;604
040600038;749
040600039;709
040600041;618
040600042;796
040600043;655
040600045;654
040600046;752
040600050;803
040600051;723
040600052;603
040600053;734
040600054;661
040600058;472
040600059;681
040600060;644
040600061;825
040600063;832
040600065;805
040600066;676
040600067;568
040600068;525
040600069;672
040600070;654
040600071;843
040600072;293
040600073;549
040600074;744
040600075;637
040600076;593
040600077;234
040600078;91
040600079;452
040600081;94
040600082;273
041300001;803
041300002;826
041300003;884
041300004;746
041300005;631
041300006;857
041300010;286
041300011;60
041300012;50
041300013;87
041300015;55
041300016;76
041300017;170
041300018;949
041300019;51
041300020;965
041300021;87
041300022;41
041300023;110
041300024;92
041300025;69
041300026;47
041300027;59
041300028;33
041300029;50
041400001;741
041400002;840
041400003;598
041400004;357
041400005;429
041400006;71
041400007;56
041400008;49
041400009;126
041400010;89
041400011;115
041400012;43
041400013;47
042000001;564
042000002;708
042000003;658
042000005;725
042000006;748
042000007;955
042000009;720
042000010;799
042000011;575
042000012;657
042000014;577
042000015;397
042000016;697
042000017;341
042000018;537
042000019;728
042000020;696
042200001;590
042200002;625
042200003;446
042200004;552
042200005;431
042200006;682
042200007;786
042200008;473
042200009;641
042200010;639
042200011;903
042200012;566
042200013;560
042200014;587
042200016;609
042200017;590
042200021;682
042200022;626
042200023;729
042200024;665
042200025;823
042200026;206
042200027;679
042200028;433
042200029;343
042200030;455
042200031;271
042200032;309
042200033;763
042200035;351
042200036;481
042200037;125
042200038;404
042200039;692
042200040;123
042200041;339
042200042;126
042200043;255
042200044;599
042600001;838
042600002;734
042600003;762
042600004;902
042600005;796
042600006;650
042600007;685
042600008;430
042600009;210
042600010;402
042600011;97
042600012;500
042600013;321
042600014;454
042600015;151
042600016;544
042600017;666
042600018;629
042600019;705
042600020;472
042600021;638
042800001;653
042800002;438
042800003;450
042800004;29
042800005;620
042800006;449
042800007;682
042800009;698
042800010;553
042800011;556
042800012;501
042800013;484
042800014;398
042800016;542
042800017;766
042800018;639
042800019;513
042800020;669
042800021;752
042800022;597
042800023;615
042800024;651
042800025;505
042800026;594
042800030;57
042800031;765
042800032;624
042800033;512
042800034;1125
042800035;704
042800041;423
042800044;152
042800047;941
042800050;807
042800053;321
042800056;93
042800058;487
042800062;1031
042800065;832
042800069;540
042800070;632
042800073;675
042800074;587
042800078;211
042800080;564
042800083;927
042800086;215
042800087;712
042800088;536
042800089;538
042800090;771
043100001;783
043100002;753
043100003;891
043100004;1005
043100005;921
043100006;587
043100007;363
043100008;83
043100009;339
043100010;571
043100011;221
043100012;201
043100013;600
043100014;662
043100015;607
043100016;594
043100018;27
043100019;271
043100020;122
043100021;57
043100022;169
043100023;75
043100026;534
043100030;589
043200001;495
043200002;583
043200003;514
043200004;72
043200005;51
043200006;143
043200007;79
043200008;89
050100001;533
050100002;418
050100003;444
050100004;355
050100005;503
050100006;701
050100007;693
050100008;857
050100009;96
050100010;71
050100011;190
050100012;29
050100013;64
050100014;124
050100015;35
050100016;31
050100017;103
050100018;42
050100019;56
050300001;328
050300002;91
050300003;17
050300004;26
050300005;261
050300006;55
050600001;539
050600002;497
050600003;477
050600004;470
050600005;326
050600006;91
