section_id;registered_voters
014000019;827
014000020;800
014000021;708
014000022;521
014000023;726
014000024;611
014000025;886
014000026;840
014000027;909
014000028;938
014000029;939
014000030;948
014000031;945
014000032;535
014000033;322
014000034;506
014000035;339
014000036;238
014000037;52
014000038;573
014000039;451
014000040;587
014000041;634
014000042;443
014000043;553
014000044;503
014000045;400
014000046;640
014000047;499
014000048;170
014000049;40
014000050;81
014000051;86
014000052;57
014000053;73
014000054;49
014000055;167
014000056;571
014000057;174
014000058;81
014000059;600
014000060;488
014000061;100
014000062;416
014000063;167
014000064;60
014000065;143
014000066;38
014000067;78
014000068;44
014200001;378
014200002;526
014200003;512
014200004;738
014200005;753
014200006;735
014200007;779
014200008;315
014200009;298
014200010;874
014200011;840
014200012;989
014200013;333
014200014;494
014200015;819
014200016;743
014200017;972
014200018;942
014200019;917
014200020;924
014200021;719
014200022;393
014400001;637
014400002;729
014400003;564
014400004;854
014400005;754
014400006;664
014400007;698
014400008;626
014400009;559
014400010;305
014400011;348
014400012;829
014400013;403
014400014;134
014400015;267
014400016;34
014400017;679
014400018;656
014400019;502
014400020;26
014400021;614
014400022;554
014400023;93
014400024;28
014400025;508
014400026;389
014900001;356
014900002;369
014900003;396
014900004;333
014900005;512
014900006;506
014900007;304
014900008;327
014900009;35
014900010;111
014900011;151
014900012;66
014900013;265
014900014;69
014900015;126
014900016;128
014900017;150
015200001;727
015200002;750
015200003;813
015200004;663
015200005;140
015200006;384
015200007;624
015200008;326
015200009;51
015200010;56
015200011;642
015200012;461
015200013;860
015200014;742
015200015;713
015200016;60
015200017;36
015200018;131
015200019;346
015300001;705
015300002;481
015300003;633
015300004;832
015300005;659
015300006;678
015300007;685
015300008;590
015300009;450
015300010;445
015300011;800
015300013;375
015300014;343
015300015;931
020100001;803
020100002;621
020100003;888
020100004;383
020100005;462
020100006;616
020100007;412
020100008;504
020100009;801
020100010;513
020100011;441
020100012;605
020100013;613
020100014;477
020100015;405
020100016;701
020100017;636
020100018;729
020100019;500
020100020;811
020100021;792
020100022;570
020100023;606
020100024;764
020100025;681
020100026;640
020100027;590
020100028;740
020100029;836
020100030;790
020100031;124
020100032;238
020100033;482
020100034;717
020100035;350
020100036;1209
020100037;173
020100038;744
020100039;384
020100040;519
020100041;1377
020100042;399
020100043;526
020100044;526
020100045;126
020100046;838
020100047;11
020400001;582
020400002;556
020400003;584
020400004;510
020400005;591
020400006;552
020400007;591
020400008;552
020400009;632
020400010;589
020400011;613
020400012;566
020400013;591
020400014;579
020400015;635
020400016;580
020400017;604
020400018;540
020400019;586
020400020;441
020400021;573
020400022;489
020400023;464
020400024;513
020400025;425
020400026;505
020400027;396
020400028;533
020400029;558
020400030;540
020400031;608
020400032;575
020400033;384
020400034;508
020400035;447
020400036;480
020400037;535
020400038;562
020400039;506
020400040;386
020400041;473
020400042;573
020400043;505
020400044;507
020400045;489
020400046;525
020400047;547
020400048;574
020400049;557
020400050;574
020400051;627
020400052;602
020400053;622
020400054;553
020400055;627
020400056;594
020400057;573
020400058;550
020400059;534
020400060;564
020400061;630
020400062;603
020400063;587
020400064;504
020400065;548
020400066;568
020400067;497
020400068;385
020400069;437
020400070;481
020400071;547
020400072;369
020400073;362
020400074;383
020400075;339
020400076;674
020400077;625
020400078;694
020400079;623
020400080;624
020400081;572
020400082;579
020400083;532
020400084;428
020400085;391
020400086;796
020400087;158
020400088;569
020400089;561
020400090;597
020400091;506
020400092;539
020400093;604
020400094;558
020400095;575
020400096;533
020400097;578
020400098;658
020400099;506
020400100;533
020400101;583
020400102;579
020400103;537
020400104;451
020400105;472
020400106;588
020400107;571
020400108;631
020400109;585
020400110;475
020400111;480
020400112;551
020400113;455
020400114;480
020400115;606
020400116;539
020400117;497
020400118;521
020400119;546
020400120;552
020400121;471
020400122;593
020400123;564
020400124;512
020400125;539
020400126;539
020400127;533
020400128;507
020400129;589
020400130;570
020400131;618
020400132;607
020400133;662
020400134;612
020400135;628
020400136;592
020400137;574
020400138;589
020400139;681
020400140;644
020400141;641
020400142;554
020400143;605
020400144;619
020400145;563
020400146;785
020400147;608
020400148;593
020400149;623
020400150;573
020400151;555
020400152;577
020400153;524
020400154;538
020400155;581
020400156;567
020400157;583
020400158;605
020400159;560
020400160;631
020400161;598
020400162;566
020400163;582
020400164;484
020400165;545
020400166;582
020400167;593
020400168;526
020400169;496
020400170;503
020400171;550
020400172;551
020400173;579
020400174;475
020400175;467
020400176;567
020400177;619
020400178;611
020400179;599
020400180;595
020400181;590
020400182;497
020400183;472
020400184;527
020400185;551
020400186;620
020400187;562
020400188;540
020400189;589
020400190;587
020400191;560
020400192;587
020400193;538
020400194;520
020400195;590
020400196;504
020400197;495
020400198;523
020400199;570
020400200;565
020400201;443
020400202;646
020400203;669
020400204;632
020400205;198
020400206;560
020400207;526
020400208;556
020400209;447
020400210;540
020400211;606
020400212;540
020400213;603
020400214;535
020400215;536
020400216;553
020400217;560
020400218;564
020400219;629
020400220;522
020400221;509
020400222;586
020400223;539
020400224;620
020400225;464
020400226;543
020400227;705
020400228;591
020400229;784
020400230;544
020400231;587
020400232;600
020400233;621
020400234;585
020400235;575
020400236;571
020400237;491
020400238;609
020400239;585
020400240;513
020400241;523
020400242;495
020400243;532
020400244;491
020400245;600
020400246;583
020400247;669
020400248;547
020400249;608
020400250;547
020400251;556
020400252;181
020400253;720
020400254;667
020400255;692
020400256;929
020400257;578
020400258;586
020400259;631
020400260;652
020400261;665
020400262;466
020400263;576
020400264;587
020400265;538
020400266;552
020400267;629
020400268;570
020400269;603
020400270;616
020400271;620
020400272;620
020400273;607
020400274;582
020400275;606
020400276;646
020400277;527
020400278;540
020400279;597
020400280;520
020400281;605
020400282;639
020400283;648
020400284;553
020400285;615
020400286;597
020400287;664
020400288;533
020400289;622
020400290;523
020400291;587
020400292;550
020400293;629
020400294;637
020400295;602
020400296;562
020400297;650
020400298;535
020400299;603
020400300;609
020400301;512
020400302;572
020400303;577
020400304;633
020400305;593
020400306;606
020400307;548
020400308;500
020400309;676
020400310;648
020400311;639
020400312;612
020400313;609
020400314;617
020400315;562
020400316;116
020400317;225
020400318;776
020400319;857
020400320;152
020400321;409
020400322;408
020400323;365
020400324;910
020400325;72
020400326;667
020400327;564
020400328;386
020400329;8
020600001;416
020600002;593
020600003;411
020600004;528
020600005;700
020600006;858
020600007;712
020600008;509
020600009;20
020600010;12
020600011;57
020600012;54
020600014;55
020600015;59
020600016;19
020600017;664
020600018;728
020600019;15
020600020;43
020600021;340
020600022;251
020600023;182
020600024;198
020600025;36
020600028;44
020600029;47
020600030;278
020600031;60
020600032;25
020600033;46
020600034;141
020600035;73
020600037;22
020600038;56
020600039;278
020600040;1073
020600041;571
020600042;718
020600043;230
020800001;720
020800002;785
020800003;881
020800004;713
020800005;796
020800006;576
020800007;739
020800008;131
020800009;173
020800010;645
020800011;179
020800012;301
020800013;311
020800014;327
020800015;404
020800016;348
020800017;300
020800018;444
020800019;627
020800020;545
020800025;5
020900001;573
020900002;538
020900003;491
020900004;600
020900005;647
020900006;742
020900007;672
020900008;490
020900009;622
020900010;439
020900011;437
020900012;601
020900013;763
020900014;612
020900015;559
020900016;415
020900017;423
020900018;805
020900019;803
020900020;776
020900021;555
020900022;655
020900023;181
020900024;736
020900025;760
020900026;508
020900027;345
020900028;320
020900029;385
020900030;402
020900031;87
020900032;82
020900033;62
020900034;89
020900035;110
020900036;63
020900037;40
020900038;343
020900039;64
020900040;129
020900041;51
020900042;291
020900043;268
020900044;50
020900045;170
020900046;789
020900047;249
020900048;16
020900049;78
020900050;103
020900051;173
020900052;120
020900053;84
020900054;91
020900055;168
020900056;444
020900057;24
020900058;90
021200001;339
021200002;534
021200003;538
021200004;406
021200005;30
021200007;196
021200008;27
021200009;35
021200010;13
021200011;42
021200012;43
021200013;304
021200014;18
021200016;30
021300001;478
021300002;673
021300003;655
021300004;751
021300005;355
021300006;793
021300007;943
021300008;259
021300009;16
021300010;463
021300011;66
021300012;25
021300013;475
021300014;548
021300015;49
021300016;285
021300017;212
021300018;164
021300019;226
021300020;42
021500001;485
021500002;498
021500003;429
021500004;691
021500005;766
021500006;718
021500007;628
021500008;674
021500009;739
021500010;687
021500011;720
021500012;549
021500013;580
021500014;150
021500015;807
021500016;695
021500017;829
021500018;483
021500019;321
021500020;488
021500021;408
021500022;555
021500023;494
021500024;695
021500025;49
021500026;40
021500027;441
021500028;644
021500029;72
021500030;630
021500031;592
021500032;422
021500033;519
021500034;906
021500035;1076
021500036;577
021700001;77
021700002;518
021700003;415
021700004;455
021700005;427
021700006;498
021700007;410
021700008;398
021700009;514
021700010;530
021700011;509
021700012;406
021700013;240
021700014;644
021700015;467
021700016;567
021700017;589
021700018;600
021700019;366
021700020;506
021700021;420
021700022;473
021700023;508
021700024;780
021700025;828
021700026;558
021700027;206
021700028;480
021700029;739
021700030;422
021700031;528
021700032;773
021700033;397
021700034;177
021700035;288
021700036;397
021700037;591
021700038;593
021700039;540
021700040;920
021700041;128
021700042;39
021700043;553
021700044;714
021700045;444
021700046;679
021700047;210
021700051;527
021800001;889
021800002;597
021800003;669
021800004;678
021800005;266
021800006;834
021800007;704
021800008;613
021800009;365
021800010;314
021800011;694
021800012;407
021800013;1041
021800015;181
021800016;429
021800017;452
021800018;755
021800019;811
021800020;512
021800021;493
021800022;673
021800023;806
021800024;353
021800025;456
021800026;372
021800027;549
021800028;613
021800029;935
021800030;691
021800031;388
021800032;222
021800033;544
021800034;784
021800035;433
021800036;358
021800037;610
021800038;345
021800039;950
021800041;543
021800042;313
021800043;617
021800044;344
021800045;469
021800046;834
021800047;655
021800048;676
021800049;354
021800051;1128
021800052;435
022100001;532
022100002;461
022100003;825
022100004;526
022100005;878
022100006;659
022100008;209
022100009;505
022100010;96
022100011;212
022100012;429
022100013;430
022100015;160
022100016;646
022100017;98
022100018;573
022100019;696
022100020;759
022100021;347
022100022;935
022100023;849
022300001;661
022300002;577
022300003;640
022300004;893
022300005;87
022300006;59
022300007;69
022300008;306
022300009;110
022300010;60
022300011;304
022300012;612
022300013;32
022300014;40
022300015;86
022300016;175
022300017;297
022300018;311
022300019;599
022300020;587
022300021;528
022300022;308
022300023;497
022300024;138
022300025;625
022300026;158
022300027;825
022300028;64
022300029;277
022300030;477
022700001;793
022700002;971
022700003;938
022700004;709
022700005;124
022700006;473
022700007;41
022700008;816
022700009;446
030100001;516
030100002;431
030100003;546
030100004;107
030100005;347
030100006;720
030100007;292
030100008;172
030100009;214
030100010;58
030100011;741
030100012;145
030100013;119
030100014;873
030100015;375
030100016;409
030100017;75
030200001;721
030200002;756
030200003;759
030200004;570
030200005;725
030200006;808
030200007;769
030200008;693
030200009;727
030200010;679
030200011;297
030200012;184
030200013;144
030200014;600
030200015;662
030200016;642
030200017;714
030200018;698
030200019;626
030200020;143
030200021;827
030200022;310
030200023;227
030200024;291
030200025;89
030200026;179
030200027;348
030200028;361
030200029;136
030200030;105
030200031;123
030200032;36
030200033;87
030200034;183
030200035;127
030200036;266
030200037;84
030400001;853
030400002;821
030400003;853
030400004;763
030400005;571
030400006;506
030400007;572
030400008;558
030400009;434
030400010;496
030400011;373
030400012;675
030400013;583
030400014;927
030500001;849
030500002;778
030500003;69
030500004;224
030500005;231
030500006;397
030601001;626
030601002;761
030601003;922
030601004;774
030601005;722
030601006;579
030601007;670
030601008;589
030601009;558
030601010;593
030601011;712
030601012;785
030601013;742
030601014;702
030601015;760
030601016;941
030601017;955
030601018;1023
030601019;822
030601020;967
030601021;976
030601022;756
030601023;956
030601024;941
030601025;752
030601026;879
030601027;712
030601028;868
030601029;722
030601030;858
030601031;575
030601032;890
030601033;913
030601034;732
030601035;712
030601036;552
030601037;701
030601038;793
030601039;862
030601040;538
030601041;596
030601042;738
030601043;738
030601044;659
030601045;698
030601046;864
030601047;880
030601048;906
030601049;804
030601050;933
030601051;897
030601052;822
030601053;777
030601054;880
030601055;909
030601056;994
030601057;913
030601058;858
030601059;962
030601060;951
030601061;810
030601062;852
030601063;911
030601064;982
030601065;1074
030601066;848
030601067;853
030601068;945
030601069;982
030601070;888
030601071;768
030601072;723
030601073;570
030601074;413
030601075;804
030601076;870
030601077;880
030601078;950
030601079;930
030601080;938
030601081;938
030601082;898
030601083;705
030601084;874
030601085;811
030601086;560
030602087;837
030602088;776
030602089;749
030602090;719
030602091;925
030602092;961
030602093;941
030602094;990
030602095;895
030602096;1007
030602097;888
030602098;823
030602099;756
030602100;763
030602101;721
030602102;603
030602103;813
030602104;832
030602105;405
030602106;383
030602107;777
030602108;887
030602109;905
030602110;735
030602111;830
030602112;889
030602113;709
030602114;633
030602115;878
030602116;748
030602117;852
030602118;780
030602119;780
030602120;967
030602121;793
030602122;868
030602123;925
030602124;838
030602125;846
030602126;866
030602127;745
030602128;776
030602129;861
030602130;881
030602131;916
030602132;984
030602133;665
030602134;781
030602135;782
030602136;664
030602137;881
030602138;1023
030602139;883
030602140;922
030602141;920
030602142;979
030602143;718
030602144;740
030602145;703
030602146;741
030602147;822
030602148;655
030602149;656
030602150;746
030602151;830
030602152;889
030602153;539
030602154;954
030602155;640
030602156;581
030602157;640
030602158;599
030602159;608
030602160;606
030602161;631
030602162;655
030602163;657
030602164;653
030602165;839
030602166;626
030602167;552
030602168;653
030602169;879
030602170;725
030602171;1130
030602172;1260
030602173;547
030602174;662
030602175;1016
030602176;964
030602177;947
030602178;1024
030602179;892
030602180;955
030602181;1004
030602182;752
030602183;888
030602184;993
030602185;630
030602186;648
030602187;711
030602188;846
030602189;909
030602190;849
030602191;649
030602388;535
030602389;593
030602390;487
030602391;473
030602392;548
030602394;879
030603192;823
030603193;981
030603194;934
030603195;887
030603196;793
030603197;830
030603198;945
030603199;949
030603200;788
030603201;808
030603202;876
030603203;871
030603204;831
030603205;863
030603206;709
030603207;766
030603208;893
030603209;895
030603210;792
030603211;705
030603212;818
030603213;1108
030603214;513
030603215;914
030603216;616
030603217;514
030603218;956
030603219;477
030603220;645
030603221;720
030603222;368
030603223;448
030603224;487
030603225;376
030603226;750
030603227;903
030603228;654
030603229;424
030603230;643
030603231;648
030603232;603
030603233;671
030603234;641
030603235;562
030603236;557
030603237;939
030603238;1087
030603239;943
030603240;743
030603241;678
030603242;672
030603243;775
030603244;737
030603245;818
030603246;499
030603247;381
030603248;612
030603249;423
030603250;722
030603251;763
030603252;447
030603253;599
030603254;435
030603255;499
030603256;484
030603257;565
030603258;811
030603259;525
030603260;637
030603261;788
030603262;826
030603263;695
030603264;725
030603265;351
030603266;920
030603267;798
030603268;679
030603269;692
030603270;645
030603271;781
030603272;660
030603273;886
030603274;800
030603275;975
030603276;803
030603277;693
030603278;685
030603279;856
030603280;758
030603281;897
030603282;633
030603283;548
030603284;640
030603285;633
030603286;767
030603287;452
030603288;561
030603289;383
030603290;738
030603393;785
030604291;465
030604292;525
030604293;488
030604294;631
030604295;494
030604296;566
030604297;762
030604298;575
030604299;780
030604300;901
030604301;612
030604302;581
030604303;362
030604304;541
030604305;395
030604306;391
030604307;704
030604308;597
030604309;712
030604310;745
030604311;863
030604312;885
030604313;766
030604314;726
030604315;834
030604316;700
030604317;689
030604318;636
030604319;646
030604320;699
030604321;617
030604322;642
030604323;637
030604324;817
030604325;719
030604326;816
030604327;643
030604328;380
030604329;422
030604330;419
030604331;458
030604332;554
030604333;723
030604334;534
030604335;443
030604336;640
030604337;486
030604338;730
030604339;423
030604340;556
030604341;831
030604342;476
030604343;612
030604344;441
030604345;735
030604346;539
030604347;753
030604348;433
030604349;468
030604350;678
030604351;520
030605352;1004
030605353;853
030605354;921
030605355;856
030605356;892
030605357;875
030605358;689
030605359;631
030605360;726
030605361;1003
030605362;852
030605363;892
030605364;843
030605365;896
030605366;831
030605367;874
030605368;865
030605369;783
030605370;711
030605371;778
030605372;781
030605373;836
030605374;904
030605375;1060
030605376;984
030605377;1139
030699378;646
030699379;500
030699380;638
030699381;745
030699382;316
030699383;446
030699384;779
030699385;739
030699386;968
030699387;1108
030800001;759
030800002;88
030800003;244
030800004;389
030800005;687
030800006;653
030800007;184
030800008;312
030800009;411
030800010;132
030800011;34
030800012;399
030800013;430
030900001;545
030900002;601
030900003;598
030900004;836
030900005;199
030900006;143
030900007;335
030900008;358
030900009;89
030900010;206
030900011;261
030900012;578
030900013;293
030900014;69
030900015;234
030900016;202
030900017;440
030900018;77
030900019;36
030900020;602
030900021;198
030900022;159
030900023;339
030900024;333
030900025;276
031300001;652
031300002;667
031300003;849
031300004;905
031300005;942
031300006;1002
031300007;842
031300008;567
031300009;698
031300010;401
031300011;524
031300012;568
031300013;596
031300014;686
031300015;687
031300016;177
031300017;68
031300018;197
031300019;41
031300020;449
031300021;155
031300022;554
031300023;633
031300024;809
031300025;764
031300026;163
031300027;608
031300028;312
031300029;46
031400001;779
031400002;1039
031400003;946
031400004;567
031400005;845
031400006;732
031400007;731
031400008;778
031400009;673
031400010;391
031400011;252
031600001;501
031600002;430
031600003;599
031600004;761
031600005;571
031600006;573
031600007;517
031600008;474
031600009;181
031600010;178
031600011;302
031600012;172
031600013;60
031600014;93
031600015;454
031600016;677
031600017;57
031600018;476
031600019;511
031600020;764
031600021;852
031600022;754
031600023;571
031600024;320
031600025;569
031600026;671
031600027;418
032400001;652
032400002;519
032400003;572
032400004;717
032400005;555
032400006;841
032400007;734
032400008;545
032400009;526
032400010;767
032400011;739
032400012;979
032400013;744
032400014;713
032400015;626
032400016;617
032400017;907
032400018;330
032400019;675
032400020;147
032400021;193
032400022;54
032400023;142
032400024;94
032400025;96
032400026;241
032400027;43
032400028;692
032400029;380
032400030;512
032400031;222
032400032;645
032400033;382
032400034;28
032400035;325
032400036;314
032400037;688
032400038;375
032400039;161
032400040;225
032400041;238
032400042;241
032400043;36
032600001;852
032600002;736
032600003;884
032600004;879
032600005;715
032600006;596
032600007;547
032600008;226
032600009;143
032600010;119
032600011;319
032600012;185
032600013;381
040400001;616
040400002;926
040400003;799
040400004;539
040400005;71
040400006;389
040400007;486
040400008;528
040400009;597
040400010;747
040400012;803
040400013;655
040400014;480
040400015;486
040400016;449
040400017;406
040400018;431
040400019;516
040400020;587
040400021;614
040400022;515
040400023;414
040400024;684
040400025;808
040400026;395
040400027;475
040400028;423
040400029;431
040400030;646
040400031;552
040400032;715
040400033;702
040400034;697
040400035;827
040400036;711
040400037;593
040400038;603
040400039;620
040400040;717
040400041;682
040400042;700
040400043;661
040400044;763
040400045;456
040400046;507
040400047;584
040400048;666
040400049;757
040400050;576
040400051;805
040400052;844
040400053;568
040400054;759
040400055;577
040400056;629
040400057;578
040400058;826
040400059;958
040400060;768
040400061;788
040400062;962
040400063;811
040400064;893
040400065;636
040400066;556
040400067;863
040400068;477
040400069;464
040400070;695
040400071;886
040400072;698
040400073;740
040400074;679
040400075;475
040400076;741
040400077;575
040400078;711
040400079;634
040400080;407
040400081;746
040400082;55
040400083;614
040400084;797
040400085;826
040400086;378
040400087;366
040400088;484
040400089;615
040400090;558
040400091;466
040400092;526
040400095;671
040400096;580
040400097;151
040400098;242
040400099;251
040400100;257
040400101;265
040400102;502
040400103;318
040400104;477
040400105;258
040400106;460
040400107;402
040400108;403
040400109;264
040400110;198
040400111;705
040400112;416
040400113;49
040400114;100
040400115;71
040400116;404
040400117;350
040400118;84
040400119;48
040400120;678
040400121;607
040400122;670
040400123;596
040400124;618
040400125;281
040400126;425
040400127;174
040400128;623
040400129;268
040400130;719
040400131;587
040400132;651
040400133;125
040400134;146
040400135;62
040400137;48
040400138;65
040400139;60
040400140;52
040400141;176
040400142;34
040600002;737
040600004;468
040600005;651
040600006;606
040600007;524
040600008;617
040600009;621
040600010;683
040600011;688
040600012;632
040600013;767
040600014;584
040600015;727
040600016;653
040600018;630
040600019;554
040600020;580
040600021;580
040600022;603
040600024;348
040600025;580
040600026;838
040600028;757
040600029;638
040600030;536
040600031;762
040600032;740
040600033;615
040600035;595
040600036;694
040600037;604
040600038;745
040600039;711
040600041;601
040600042;781
040600043;655
040600045;655
040600046;750
040600050;791
040600051;723
040600052;595
040600053;727
040600054;656
040600058;465
040600059;668
040600060;646
040600061;828
040600063;818
040600065;802
040600066;680
040600067;568
040600068;522
040600069;666
040600070;648
040600071;851
040600072;290
040600073;554
040600074;739
040600075;624
040600076;601
040600077;227
040600078;87
040600079;427
040600081;88
040600082;277
041300001;799
041300002;819
041300003;875
041300004;740
041300005;636
041300006;852
041300010;277
041300011;64
041300012;46
041300013;89
041300015;57
041300016;77
041300017;172
041300018;933
041300019;54
041300020;969
041300021;85
041300022;36
041300023;120
041300024;95
041300025;67
041300026;46
041300027;63
041300028;37
041300029;57
041400001;759
041400002;833
041400003;593
041400004;363
041400005;427
041400006;66
041400007;52
041400008;48
041400009;124
041400010;87
041400011;111
041400012;36
041400013;46
042000001;562
042000002;719
042000003;649
042000005;720
042000006;740
042000007;936
042000009;718
042000010;785
042000011;567
042000012;645
042000014;572
042000015;409
042000016;699
042000018;867
042000019;725
042000020;681
042200001;576
042200002;625
042200003;446
042200004;546
042200005;427
042200006;670
042200007;772
042200008;471
042200009;645
042200010;633
042200011;886
042200012;564
042200013;559
042200014;594
042200016;605
042200017;589
042200021;664
042200022;623
042200023;720
042200024;648
042200025;825
042200026;217
042200027;670
042200028;440
042200029;326
042200030;456
042200031;274
042200032;298
042200033;758
042200035;347
042200036;468
042200037;113
042200038;401
042200039;682
042200040;118
042200041;340
042200042;124
042200043;250
042200044;591
042600001;831
042600002;734
042600003;762
042600004;901
042600005;786
042600006;637
042600007;694
042600008;418
042600009;203
042600010;390
042600011;96
042600012;476
042600013;310
042600014;427
042600015;167
042600016;537
042600017;656
042600018;624
042600019;715
042600020;462
042600021;622
042800001;651
042800002;438
042800003;474
042800005;618
042800006;449
042800007;667
042800009;691
042800010;559
042800011;542
042800012;522
042800013;478
042800014;399
042800016;530
042800017;745
042800018;629
042800019;499
042800020;683
042800021;744
042800022;609
042800023;636
042800024;648
042800025;505
042800026;592
042800030;67
042800031;756
042800032;618
042800033;521
042800034;1107
042800035;714
042800041;429
042800044;149
042800047;928
042800050;777
042800053;317
042800056;95
042800058;466
042800062;1011
042800065;802
042800069;532
042800070;616
042800073;665
042800074;578
042800078;205
042800080;534
042800083;914
042800086;218
042800087;712
042800088;534
042800089;541
042800090;770
043100001;775
043100002;760
043100003;886
043100004;1010
043100005;901
043100006;578
043100007;356
043100008;82
043100009;340
043100010;580
043100011;227
043100012;208
043100013;590
043100014;659
043100015;603
043100016;598
043100018;27
043100019;269
043100020;119
043100021;56
043100022;160
043100023;73
043100026;522
043100030;593
043200001;485
043200002;595
043200003;504
043200004;64
043200005;46
043200006;141
043200007;81
043200008;85
050100001;524
050100002;411
050100003;438
050100004;349
050100005;498
050100006;689
050100007;696
050100008;879
050100009;90
050100010;70
050100011;180
050100012;28
050100013;64
050100014;106
050100015;34
050100016;35
050100017;106
050100018;41
050100019;52
050300001;317
050300002;86
050300003;61
050300004;22
050300005;262
050600001;536
050600002;477
050600003;460
050600004;456
050600005;319
050600006;88
050600007;515
050600008;241
050600009;304
050600010;196
050600011;305
050600012;199
050900001;336
050900002;561
050900003;486
