section_id;party;votes
010100018;2;1
010100018;4;0
010100018;5;0
010100018;7;1
010100018;8;0
010100018;10;0
010100018;11;0
010100018;13;0
010100018;14;0
010100018;17;0
010100018;20;0
010100018;21;4
010100018;22;0
010100018;23;0
010100018;24;4
010100018;25;3
010100018;26;0
010100018;27;0
010100018;28;0
010100018;29;0
010100018;30;0
010100018;31;1
010100018;32;8
010100018;33;6
010100018;34;0
010100018;35;0
010100018;36;0
010100018;99;0
010100018;100;28
010100018;101;28
010100018;102;0
010100018;103;28
010100018;104;34
010100018;105;7
010100018;106;28
010100019;2;0
010100019;4;0
010100019;5;1
010100019;7;0
010100019;8;0
010100019;10;0
010100019;11;0
010100019;13;0
010100019;14;0
010100019;17;0
010100019;20;0
010100019;21;1
010100019;22;0
010100019;23;0
010100019;24;1
010100019;25;4
010100019;26;0
010100019;27;0
010100019;28;0
010100019;29;0
010100019;30;0
010100019;31;2
010100019;32;9
010100019;33;11
010100019;34;0
010100019;35;0
010100019;36;0
010100019;99;1
010100019;100;29
010100019;101;30
010100019;102;0
010100019;103;29
010100019;104;45
010100019;105;6
010100019;106;30
010100020;2;0
010100020;4;0
010100020;5;2
010100020;7;0
010100020;8;0
010100020;10;0
010100020;11;0
010100020;13;0
010100020;14;0
010100020;17;0
010100020;20;0
010100020;21;1
010100020;22;0
010100020;23;0
010100020;24;4
010100020;25;10
010100020;26;0
010100020;27;0
010100020;28;0
010100020;29;0
010100020;30;1
010100020;31;1
010100020;32;18
010100020;33;6
010100020;34;0
010100020;35;0
010100020;36;0
010100020;99;0
010100020;100;43
010100020;101;46
010100020;102;3
010100020;103;43
010100020;104;69
010100020;105;4
010100020;106;46
010100021;2;0
010100021;4;1
010100021;5;1
010100021;7;0
010100021;8;0
010100021;10;0
010100021;11;0
010100021;13;0
010100021;14;0
010100021;17;0
010100021;20;0
010100021;21;0
010100021;22;0
010100021;23;2
010100021;24;2
010100021;25;5
010100021;26;0
010100021;27;0
010100021;28;0
010100021;29;0
010100021;30;0
010100021;31;2
010100021;32;32
010100021;33;26
010100021;34;0
010100021;35;0
010100021;36;0
010100021;99;0
010100021;100;71
010100021;101;72
010100021;102;1
010100021;103;71
010100021;104;143
010100021;105;5
010100021;106;72
010100022;2;0
010100022;4;0
010100022;5;3
010100022;7;0
010100022;8;1
010100022;10;1
010100022;11;0
010100022;13;0
010100022;14;0
010100022;17;0
010100022;20;0
010100022;21;1
010100022;22;0
010100022;23;0
010100022;24;6
010100022;25;17
010100022;26;0
010100022;27;0
010100022;28;0
010100022;29;0
010100022;30;1
010100022;31;2
010100022;32;67
010100022;33;22
010100022;34;0
010100022;35;0
010100022;36;0
010100022;99;0
010100022;100;121
010100022;101;126
010100022;102;5
010100022;103;121
010100022;104;198
010100022;105;3
010100022;106;126
010200011;2;0
010200011;4;0
010200011;5;0
010200011;7;0
010200011;8;0
010200011;10;0
010200011;11;0
010200011;13;0
010200011;14;0
010200011;17;132
010200011;20;0
010200011;21;0
010200011;22;0
010200011;23;0
010200011;24;0
010200011;25;2
010200011;26;0
010200011;27;0
010200011;28;0
010200011;29;0
010200011;30;0
010200011;31;0
010200011;32;8
010200011;33;1
010200011;34;0
010200011;35;0
010200011;36;0
010200011;99;0
010200011;100;143
010200011;101;145
010200011;102;2
010200011;103;143
010200011;104;168
010200011;105;5
010200011;106;145
010200013;2;0
010200013;4;0
010200013;5;0
010200013;7;0
010200013;8;0
010200013;10;0
010200013;11;0
010200013;13;0
010200013;14;0
010200013;17;16
010200013;20;0
010200013;21;0
010200013;22;0
010200013;23;0
010200013;24;0
010200013;25;0
010200013;26;0
010200013;27;0
010200013;28;0
010200013;29;0
