section_id;registered_voters
012800004;588
012800005;603
012800006;378
012800007;495
012800008;471
012800009;55
012800010;64
013300001;871
013300002;851
013300003;932
013300004;924
013300005;950
013300006;875
013300007;893
013300008;915
013300009;915
013300010;983
013300011;988
013300012;1006
013300013;867
013300014;879
013300015;925
013300016;915
013300017;885
013300018;958
013300019;949
013300020;1051
013300021;983
013300022;988
013300023;799
013300024;809
013300025;936
013300026;967
013300027;983
013300028;940
013300029;794
013300030;891
013300031;767
013300032;882
013300033;930
013300034;895
013300035;927
013300036;793
013300037;432
013300038;585
013300039;353
013300040;221
013300041;495
013300042;545
013300043;99
013300044;129
013300045;116
013300046;556
013300047;636
013300048;91
013300049;265
013300050;167
013300051;830
013300052;611
013300053;424
013300054;396
013300055;458
013300056;442
013300057;430
013300058;112
013300059;621
013300060;600
013300061;580
013300062;571
013300063;580
013300064;699
013300065;547
013300066;326
013300067;109
013300068;84
013300069;38
013300070;141
013300071;193
013300072;124
013300073;333
013300074;81
013300075;78
013300076;39
013300077;90
013300078;80
013300079;505
013300080;477
013300081;584
013300082;563
013300083;556
013300084;741
013300085;244
013300086;845
013300087;837
013300088;754
013300089;480
013300090;808
013700001;647
013700002;610
013700003;698
013700004;709
013700005;622
013700006;682
013700007;552
013700008;712
013700009;685
013700010;759
013700011;537
013700012;664
013700013;520
013700014;601
013700015;765
013700016;686
013700017;644
013700018;664
013700019;412
013700020;811
013700021;751
013700022;782
013700023;522
013700024;751
013700025;481
013700026;584
013700027;506
014000001;788
014000002;743
014000003;811
014000004;870
014000005;793
014000006;855
014000007;829
014000008;702
014000009;439
014000010;489
014000011;792
014000012;733
014000013;848
014000014;836
014000015;691
014000016;799
014000017;759
014000018;900
014000019;832
014000020;810
014000021;710
014000022;515
014000023;724
014000024;602
014000025;900
014000026;843
014000027;916
014000028;935
014000029;949
014000030;959
014000031;949
014000032;489
014000033;317
014000034;488
014000035;328
014000036;229
014000037;43
014000038;582
014000039;447
014000040;579
014000041;630
014000042;453
014000043;558
014000044;515
014000045;396
014000046;649
014000047;470
014000048;154
014000049;30
014000050;78
014000051;71
014000052;54
014000053;64
014000054;45
014000055;155
014000056;551
014000057;173
014000058;62
014000059;598
014000060;470
014000061;99
014000062;391
014000063;155
014000064;57
014000065;131
014000066;35
014000067;75
014000068;39
014200001;386
014200002;533
014200003;519
014200004;727
014200005;763
014200006;736
014200007;756
014200008;308
014200009;295
014200010;897
014200011;857
014200012;1008
014200013;327
014200014;502
014200015;824
014200016;747
014200017;988
014200018;947
014200019;915
014200020;930
014200021;725
014200022;389
014400001;635
014400002;732
014400003;564
014400004;864
014400005;756
014400006;616
014400007;700
014400008;594
014400009;595
014400010;305
014400011;348
014400012;829
014400013;404
014400014;125
014400015;258
014400016;30
014400017;667
014400018;643
014400019;507
014400020;23
014400021;624
014400022;557
014400023;85
014400024;21
014400025;507
014400026;384
014900001;345
014900002;357
014900003;383
014900004;318
014900005;532
014900006;518
014900007;304
014900008;328
014900009;34
014900010;141
014900011;143
014900012;60
014900013;251
014900014;63
014900015;114
014900016;121
014900017;108
015200001;722
015200002;733
015200003;802
015200004;663
015200005;149
015200006;386
015200007;623
015200008;325
015200009;44
015200010;49
015200011;632
015200012;448
015200013;865
015200014;743
015200015;699
015200016;61
015200017;25
015200018;120
015200019;333
015300001;705
015300002;471
015300003;602
015300004;821
015300005;644
015300006;673
015300007;684
015300008;576
015300009;453
015300010;433
015300011;790
015300013;373
015300014;344
015300015;927
020100001;791
020100002;609
020100003;866
020100004;376
020100005;450
020100006;617
020100007;405
020100008;506
020100009;797
020100010;503
020100011;421
020100012;584
020100013;627
020100014;481
020100015;386
020100016;702
020100017;642
020100018;716
020100019;488
020100020;794
020100021;793
020100022;566
020100023;613
020100024;744
020100025;690
020100026;644
020100027;583
020100028;730
020100029;846
020100030;799
020100031;135
020100032;246
020100033;486
020100034;723
020100035;327
020100036;1223
020100037;169
020100038;744
020100039;390
020100040;504
020100041;1373
020100042;393
020100043;538
020100044;527
020100045;121
020100046;837
020100047;12
020400001;576
020400002;561
020400003;584
020400004;510
020400005;595
020400006;556
020400007;568
020400008;537
020400009;624
020400010;613
020400011;623
020400012;564
020400013;590
020400014;563
020400015;646
020400016;577
020400017;570
020400018;542
020400019;599
020400020;438
020400021;586
020400022;492
020400023;473
020400024;509
020400025;427
020400026;497
020400027;391
020400028;519
020400029;551
020400030;542
020400031;600
020400032;572
020400033;381
020400034;498
020400035;445
020400036;467
020400037;546
020400038;543
020400039;512
020400040;375
020400041;469
020400042;557
020400043;509
020400044;517
020400045;467
020400046;520
020400047;548
020400048;577
020400049;547
020400050;575
020400051;623
020400052;582
020400053;626
020400054;546
020400055;664
020400056;601
020400057;573
020400058;553
020400059;544
020400060;561
020400061;633
020400062;610
020400063;581
020400064;496
020400065;534
020400066;572
020400067;481
020400068;381
020400069;432
020400070;473
020400071;549
020400072;371
020400073;364
020400074;379
020400075;329
020400076;687
020400077;633
020400078;718
020400079;545
020400080;633
020400081;501
020400082;510
020400083;766
020400084;625
020400085;506
020400086;471
020400087;155
020400088;563
020400089;557
020400090;614
020400091;520
020400092;530
020400093;596
020400094;555
020400095;578
020400096;526
020400097;588
020400098;685
020400099;512
020400100;542
020400101;589
020400102;573
020400103;519
020400104;451
020400105;449
020400106;602
020400107;561
020400108;645
020400109;566
020400110;477
020400111;487
020400112;546
020400113;454
020400114;477
020400115;612
020400116;545
020400117;493
020400118;504
020400119;566
020400120;544
020400121;458
020400122;586
020400123;595
020400124;508
020400125;526
020400126;559
020400127;551
020400128;509
020400129;577
020400130;567
020400131;611
020400132;609
020400133;662
020400134;613
020400135;629
020400136;598
020400137;558
020400138;590
020400139;676
020400140;657
020400141;648
020400142;571
020400143;611
020400144;608
020400145;555
020400146;839
020400147;617
020400148;605
020400149;638
020400150;581
020400151;564
020400152;574
020400153;513
020400154;524
020400155;615
020400156;575
020400157;564
020400158;619
020400159;558
020400160;629
020400161;595
020400162;561
020400163;566
020400164;482
020400165;532
020400166;584
020400167;576
020400168;510
020400169;487
020400170;498
020400171;544
020400172;546
020400173;578
020400174;466
020400175;454
020400176;554
020400177;615
020400178;596
020400179;582
020400180;577
020400181;580
020400182;490
020400183;471
020400184;523
020400185;543
020400186;620
020400187;565
020400188;538
020400189;592
020400190;582
020400191;558
020400192;585
020400193;533
020400194;522
020400195;575
020400196;507
020400197;479
020400198;523
020400199;589
020400200;560
020400201;448
020400202;646
020400203;681
020400204;621
020400205;215
020400206;564
020400207;519
020400208;544
020400209;448
020400210;544
020400211;608
020400212;522
020400213;601
020400214;524
020400215;517
020400216;547
020400217;552
020400218;557
020400219;656
020400220;512
020400221;506
020400222;585
020400223;535
020400224;615
020400225;456
020400226;536
020400227;738
020400228;588
020400229;767
020400230;542
020400231;592
020400232;591
020400233;632
020400234;587
020400235;562
020400236;567
020400237;483
020400238;613
020400239;576
020400240;527
020400241;520
020400242;487
020400243;533
020400244;486
020400245;583
020400246;586
020400247;674
020400248;544
020400249;590
020400250;524
020400251;543
020400252;182
020400253;731
020400254;674
020400255;698
020400256;840
020400257;867
020400258;590
020400259;630
020400260;663
020400261;679
020400262;481
020400263;581
020400264;616
020400265;538
020400266;560
020400267;667
020400268;564
020400269;603
020400270;615
020400271;631
020400272;605
020400273;602
020400274;576
020400275;592
020400276;656
020400277;525
020400278;566
020400279;617
020400280;508
020400281;632
020400282;659
020400283;681
020400284;573
020400285;656
020400286;599
020400287;673
020400288;533
020400289;635
020400290;533
020400291;560
020400292;546
020400293;618
020400294;637
020400295;573
020400296;553
020400297;647
020400298;539
020400299;586
020400300;591
020400301;508
020400302;548
020400303;583
020400304;642
020400305;585
020400306;590
020400307;551
020400308;503
020400309;650
020400310;646
020400311;644
020400312;594
020400313;605
020400314;609
020400315;561
020400316;118
020400317;228
020400318;755
020400319;856
020400320;164
020400321;409
020400322;404
020400323;371
020400324;912
020400325;72
020400326;681
020400327;551
020400328;390
020400329;7
020600001;402
020600002;585
020600003;415
020600004;502
020600005;689
020600006;847
020600007;711
020600008;507
020600009;19
020600010;14
020600011;57
020600012;50
020600014;57
020600015;65
020600016;19
020600017;652
020600018;717
020600019;12
020600020;30
020600021;346
020600022;256
020600023;172
020600024;201
020600025;32
020600028;37
020600029;49
020600030;273
020600031;55
020600032;26
020600033;43
020600034;141
020600035;69
020600037;20
020600038;57
020600039;276
020600040;1070
020600041;555
020600042;711
020600043;225
020800001;722
020800002;780
020800003;898
020800004;713
020800005;779
020800006;554
020800007;725
020800008;128
020800009;163
020800010;662
020800011;168
020800012;282
020800013;305
020800014;317
020800015;394
020800016;347
020800017;308
020800018;435
020800019;644
020800020;537
020800025;7
020900001;565
020900002;527
020900003;483
020900004;589
020900005;629
020900006;734
020900007;660
020900008;476
020900009;603
020900010;431
020900011;424
020900012;592
020900013;736
020900014;601
020900015;536
020900016;398
020900017;407
020900018;804
020900019;799
020900020;789
020900021;543
020900022;654
020900023;173
020900024;724
020900025;774
020900026;500
020900027;337
020900028;325
020900029;391
020900030;396
020900031;88
020900032;96
020900033;57
020900034;87
020900035;105
020900036;61
020900037;39
020900038;336
020900039;53
020900040;121
020900041;45
020900042;286
020900043;264
020900044;49
020900045;166
020900046;796
020900047;236
020900048;17
020900049;67
020900050;110
020900051;172
020900052;113
020900053;74
020900054;93
020900055;157
020900056;426
020900057;23
020900058;75
021200001;366
021200002;513
021200003;494
021200004;390
021200005;26
021200007;177
021200008;17
021200009;27
021200010;12
021200011;39
021200012;43
021200013;286
021200014;20
021200016;28
021300001;462
021300002;664
021300003;647
021300004;728
021300005;337
021300006;780
021300007;958
021300008;260
021300009;21
021300010;470
021300011;61
021300012;30
021300013;458
021300014;545
021300015;42
021300016;282
021300017;197
021300018;150
021300019;214
021300020;36
021500001;474
021500002;473
021500003;421
021500004;697
021500005;765
021500006;697
021500007;617
021500008;671
021500009;739
021500010;686
021500011;716
021500012;543
021500013;588
021500014;148
021500015;827
021500016;708
021500017;887
021500018;483
021500019;320
021500020;501
021500021;406
021500022;564
021500023;508
021500024;695
021500025;39
021500026;38
021500027;431
021500028;659
021500029;64
021500030;647
021500031;616
021500032;429
021500033;522
021500034;998
021500035;1199
021500036;588
021700001;70
021700002;508
021700003;410
021700004;459
021700005;416
021700006;505
021700007;423
021700008;402
021700009;525
021700010;537
021700011;516
021700012;414
021700013;213
021700014;661
021700015;468
021700016;555
021700017;598
021700018;587
021700019;369
021700020;497
021700021;415
021700022;470
021700023;495
021700024;807
021700025;842
021700026;558
021700027;196
021700028;472
021700029;740
021700030;427
021700031;518
021700032;767
021700033;391
021700034;184
021700035;280
021700036;391
021700037;588
021700038;591
021700039;544
021700040;946
021700041;118
021700042;44
021700043;554
021700044;719
021700045;450
021700046;676
021700047;204
021700051;518
021800001;914
021800002;614
021800003;681
021800004;667
021800005;269
021800006;850
021800007;709
021800008;627
021800009;358
021800010;308
021800011;682
021800012;398
021800013;1048
021800015;179
021800016;425
021800017;454
021800018;738
021800019;792
021800020;491
021800021;493
021800022;670
021800023;797
021800024;365
021800025;465
021800026;385
021800027;551
021800028;622
021800029;944
021800030;688
021800031;380
021800032;219
021800033;547
021800034;790
021800035;435
021800036;367
021800037;604
021800038;332
021800039;957
021800041;532
021800042;320
021800043;625
021800044;343
021800045;474
021800046;814
021800047;653
021800048;676
021800049;359
021800051;1139
021800052;428
022100001;525
022100002;440
022100003;806
022100004;521
022100005;892
022100006;659
022100008;210
022100009;500
022100010;94
022100011;218
022100012;427
022100013;427
022100015;155
022100016;653
022100017;91
022100018;575
022100019;723
022100020;772
022100021;341
022100022;942
022100023;875
022300001;657
022300002;578
022300003;630
022300004;888
022300005;70
022300006;57
022300007;57
022300008;304
022300009;96
022300010;61
022300011;320
022300012;622
022300013;20
022300014;34
022300015;84
022300016;184
022300017;288
022300018;320
022300019;591
022300020;601
022300021;516
022300022;278
022300023;471
022300024;142
022300025;615
022300026;151
022300027;802
022300028;47
022300029;256
022300030;480
022700001;781
022700002;990
022700003;942
022700004;712
022700005;124
022700006;459
022700007;33
022700008;796
022700009;423
030100001;514
030100002;463
030100003;586
030100004;131
030100005;356
030100006;727
030100007;296
030100008;197
030100009;118
030100010;61
030100011;782
030100012;58
030100013;171
030100014;866
030100015;413
030100016;451
030100017;78
030200001;736
030200002;769
030200003;751
030200004;577
030200005;740
030200006;810
030200007;765
030200008;677
030200009;735
030200010;719
030200011;555
030200012;192
030200013;145
030200014;594
030200015;672
030200016;638
030200017;714
030200018;694
030200019;643
030200020;124
030200021;824
030200022;309
030200023;238
030200024;256
030200025;83
030200026;182
030200027;323
030200028;357
030200029;136
030200030;107
030200031;114
030200032;29
030200033;183
030200034;341
030200035;228
030200036;288
030200037;92
030400001;865
030400002;815
030400003;845
030400004;742
030400005;558
030400006;506
030400007;552
030400008;563
030400009;432
030400010;480
030400011;375
030400012;679
030400013;577
030400014;944
030500001;863
030500002;787
030500003;74
030500004;213
030500005;234
030500006;410
030601001;642
030601002;780
030601003;908
030601004;774
030601005;701
030601006;585
030601007;672
030601008;598
030601009;547
030601010;595
030601011;700
030601012;790
030601013;738
030601014;700
030601015;779
030601016;923
030601017;952
030601018;1044
030601019;809
030601020;954
030601021;966
030601022;757
030601023;950
030601024;933
030601025;742
030601026;880
030601027;714
030601028;854
030601029;708
030601030;856
030601031;584
030601032;898
030601033;924
030601034;732
030601035;705
030601036;547
030601037;700
030601038;799
030601039;863
030601040;548
030601041;605
030601042;719
030601043;740
030601044;653
030601045;701
030601046;874
030601047;869
030601048;894
030601049;795
030601050;922
030601051;889
030601052;819
030601053;768
030601054;852
030601055;887
030601056;1011
030601057;925
030601058;867
030601059;948
030601060;989
030601061;808
030601062;864
030601063;905
030601064;1009
030601065;1098
030601066;847
030601067;875
030601068;931
030601069;990
030601070;939
030601071;762
030601072;713
030601073;558
030601074;396
030601075;816
030601076;883
030601077;861
030601078;974
030601079;931
030601080;936
030601081;923
030601082;891
030601083;687
030601084;886
030601085;840
030601086;573
030602087;849
030602088;772
030602089;774
030602090;731
030602091;943
030602092;972
030602093;936
030602094;965
030602095;888
030602096;1001
030602097;899
030602098;824
030602099;748
030602100;722
030602101;774
030602102;602
030602103;828
030602104;841
030602105;396
030602106;377
030602107;758
030602108;882
030602109;911
030602110;713
030602111;807
030602112;885
030602113;706
030602114;625
030602115;889
030602116;732
030602117;823
030602118;775
030602119;782
030602120;965
030602121;771
030602122;846
030602123;944
030602124;840
030602125;821
030602126;868
030602127;730
030602128;734
030602129;860
030602130;877
030602131;901
030602132;996
030602133;659
030602134;770
030602135;782
030602136;672
030602137;885
030602138;1020
030602139;874
030602140;923
030602141;927
030602142;996
030602143;703
030602144;731
030602145;679
030602146;738
030602147;812
030602148;645
030602149;643
030602150;769
030602151;823
030602152;885
030602153;563
030602154;960
030602155;623
030602156;566
030602157;626
030602158;604
030602159;603
030602160;625
030602161;642
030602162;656
030602163;639
030602164;658
030602165;843
030602166;601
030602167;535
030602168;629
030602169;899
030602170;754
030602171;1204
030602172;1380
030602173;552
030602174;690
030602175;1150
030602176;968
030602177;968
030602178;1075
030602179;889
030602180;1011
030602181;1048
030602182;754
030602183;879
030602184;1082
030602185;713
030602186;728
030602187;708
030602188;840
030602189;1044
030602190;958
030602191;700
030602388;547
030602389;604
030602390;481
030602391;464
030602392;559
030602394;998
030603192;797
030603193;1161
030603194;1013
030603195;871
030603196;788
030603197;814
030603198;939
030603199;959
030603200;784
030603201;796
030603202;865
030603203;852
030603204;811
030603205;852
030603206;708
030603207;758
030603208;865
030603209;890
030603210;767
030603211;700
030603212;802
030603213;1146
030603214;492
030603215;906
030603216;700
030603217;514
030603218;949
030603219;478
030603220;638
030603221;724
030603222;348
030603223;431
030603224;475
030603225;382
030603226;780
030603227;923
030603228;658
030603229;405
030603230;624
030603231;647
030603232;596
030603233;657
030603234;633
030603235;571
030603236;548
030603237;922
030603238;1199
030603239;986
030603240;723
030603241;740
030603242;664
030603243;751
030603244;724
030603245;805
030603246;476
030603247;404
030603248;603
030603249;414
030603250;707
030603251;763
030603252;448
030603253;586
030603254;432
030603255;504
030603256;483
030603257;567
030603258;794
030603259;533
030603260;631
030603261;790
030603262;811
030603263;687
030603264;714
030603265;348
030603266;937
030603267;868
030603268;655
030603269;678
030603270;638
030603271;763
030603272;653
030603273;889
030603274;790
030603275;990
030603276;803
030603277;667
030603278;669
030603279;832
030603280;775
030603281;909
030603282;617
030603283;535
030603284;622
030603285;620
030603286;825
030603287;442
030603288;557
030603289;367
030603290;751
030603393;807
030604291;462
030604292;509
030604293;478
030604294;601
030604295;504
030604296;556
030604297;742
030604298;581
030604299;769
030604300;910
030604301;609
030604302;571
030604303;353
030604304;532
030604305;386
030604306;381
030604307;692
030604308;604
030604309;701
030604310;758
030604311;814
030604312;889
030604313;765
030604314;709
030604315;827
030604316;713
030604317;712
030604318;626
030604319;642
030604320;665
030604321;661
030604322;649
030604323;618
030604324;815
030604325;706
030604326;819
030604327;618
030604328;381
030604329;408
030604330;409
030604331;446
030604332;550
030604333;716
030604334;532
030604335;437
030604336;639
030604337;480
030604338;727
030604339;430
030604340;565
030604341;825
030604342;473
030604343;592
030604344;432
030604345;722
030604346;526
030604347;748
030604348;438
030604349;460
030604350;650
030604351;504
030605352;1015
030605353;837
030605354;925
030605355;839
030605356;874
030605357;863
030605358;674
030605359;634
030605360;723
030605361;1030
030605362;859
030605363;881
030605364;832
030605365;920
030605366;832
030605367;841
030605368;833
030605369;787
030605370;717
030605371;761
030605372;803
030605373;814
030605374;908
030605375;1085
030605376;1001
030605377;1221
030699378;645
030699379;485
030699380;646
030699381;723
030699382;324
030699383;439
030699384;811
030699385;767
030699386;957
030699387;1113
030800001;735
030800002;112
030800003;244
030800004;380
030800005;694
030800006;649
030800007;178
030800008;307
030800009;396
030800010;141
030800011;33
030800012;395
030800013;412
030900001;528
030900002;584
030900003;593
030900004;843
030900005;183
030900006;134
030900007;320
030900008;356
030900009;79
030900010;198
030900011;258
030900012;575
030900013;299
030900014;75
030900015;222
030900016;189
030900017;410
030900018;78
030900019;38
030900020;600
030900021;187
030900022;144
030900023;342
030900024;312
030900025;272
031300001;655
031300002;663
031300003;836
031300004;899
031300005;959
031300006;1032
031300007;847
031300008;560
031300009;692
031300010;537
031300011;537
031300012;563
031300013;594
031300014;691
031300015;701
031300016;173
031300017;67
031300018;192
031300019;38
031300020;440
031300021;152
031300022;558
031300023;615
031300024;821
031300025;768
031300026;158
031300027;603
031300028;306
031300029;38
031400001;779
031400002;1040
031400003;960
031400004;551
031400005;833
031400006;721
031400007;730
031400008;753
031400009;681
031400010;375
031400011;243
031600001;500
031600002;427
031600003;602
031600004;751
031600005;576
031600006;561
031600007;508
031600008;459
031600009;179
031600010;168
031600011;294
031600012;173
031600013;58
031600014;91
031600015;454
031600016;656
031600017;52
031600018;467
031600019;511
031600020;748
031600021;846
031600022;741
031600023;574
031600024;315
031600025;561
031600026;665
031600027;411
032400001;646
032400002;495
032400003;572
032400004;684
032400005;547
032400006;815
032400007;718
032400008;531
032400009;528
032400010;736
032400011;724
032400012;994
032400013;707
032400014;702
032400015;609
032400016;604
032400017;908
032400018;326
032400019;686
032400020;136
032400021;201
032400022;51
032400023;130
032400024;95
032400025;97
032400026;234
032400027;42
032400028;705
032400029;369
032400030;516
032400031;214
032400032;673
032400033;395
032400034;24
032400035;331
032400036;303
032400037;678
032400038;375
032400039;142
032400040;227
032400041;228
032400042;254
032400043;34
032600001;847
032600002;722
032600003;882
032600004;882
032600005;711
032600006;602
032600007;519
032600008;220
032600009;143
032600010;113
032600011;320
032600012;177
032600013;391
040400001;606
040400002;922
040400003;798
040400004;546
040400005;75
040400006;376
040400007;468
040400008;518
040400009;572
040400010;741
040400012;759
040400013;643
040400014;472
040400015;466
040400016;450
040400017;402
040400018;416
040400019;521
040400020;611
040400021;618
040400022;512
040400023;421
040400024;671
040400025;844
040400026;400
040400027;462
040400028;413
040400029;419
040400030;642
040400031;557
040400032;699
040400033;689
040400034;709
040400035;839
040400036;697
040400037;592
040400038;598
040400039;614
040400040;711
040400041;663
040400042;701
040400043;664
040400044;763
040400045;451
040400046;493
040400047;583
040400048;661
040400049;740
040400050;598
040400051;800
040400052;851
040400053;566
040400054;739
040400055;563
040400056;628
040400057;576
040400058;838
040400059;941
040400060;750
040400061;800
040400062;963
040400063;815
040400064;886
040400065;629
040400066;535
040400067;854
040400068;464
040400069;460
040400070;688
040400071;864
040400072;691
040400073;721
040400074;668
040400075;474
040400076;723
040400077;567
040400078;706
040400079;612
040400080;396
040400081;731
040400082;55
040400083;619
040400084;814
040400085;883
040400086;376
040400087;368
040400088;494
040400089;631
040400090;553
040400091;470
040400092;500
040400095;657
040400096;581
040400097;150
040400098;243
040400099;259
040400100;223
040400101;260
040400102;488
040400103;311
040400104;469
040400105;255
040400106;453
040400107;394
040400108;386
040400109;234
040400110;189
040400111;717
040400112;416
040400113;45
040400114;84
040400115;63
040400116;390
040400117;337
040400118;85
040400119;47
040400120;666
040400121;615
040400122;662
040400123;580
040400124;608
040400125;263
040400126;409
040400127;167
040400128;598
040400129;267
040400130;718
040400131;582
040400132;657
040400133;115
040400134;138
040400135;74
040400137;42
040400138;51
040400139;48
040400140;52
040400141;172
040400142;27
040600002;737
040600004;457
040600005;632
040600006;599
040600007;528
040600008;605
040600009;621
040600010;670
040600011;676
040600012;619
040600013;732
040600014;565
040600015;720
040600016;654
040600018;616
040600019;558
040600020;572
040600021;569
040600022;607
040600024;343
040600025;583
040600026;813
040600028;746
040600029;626
040600030;514
040600031;768
040600032;726
040600033;609
040600035;591
040600036;669
040600037;604
040600038;722
040600039;677
040600041;601
040600042;767
040600043;638
040600045;647
040600046;737
040600050;783
040600051;706
040600052;588
040600053;710
040600054;652
040600058;446
040600059;642
040600060;642
040600061;822
040600063;792
040600065;773
040600066;676
040600067;570
040600068;521
040600069;645
040600070;639
040600071;844
040600072;288
040600073;541
040600074;734
040600075;618
040600076;594
040600077;217
040600078;85
040600079;432
040600081;80
040600082;276
041300001;789
041300002;796
041300003;856
041300004;713
041300005;641
041300006;852
041300010;281
041300011;56
041300012;45
041300013;82
041300015;53
041300016;68
041300017;173
041300018;942
041300019;50
041300020;979
041300021;86
041300022;33
041300023;125
041300024;91
041300025;60
041300026;46
041300027;62
041300028;34
041300029;56
041400001;748
041400002;830
041400003;591
041400004;381
041400005;423
041400006;52
041400007;59
041400008;47
041400009;116
041400010;87
041400011;105
041400012;40
041400013;38
042000001;549
042000002;705
042000003;647
042000005;699
042000006;723
042000007;919
042000009;694
042000010;790
042000011;578
042000012;643
042000014;563
042000015;400
042000016;678
042000018;853
042000019;707
042000020;638
042200001;570
042200002;604
042200003;442
042200004;546
042200005;421
042200006;663
042200007;742
042200008;458
042200009;644
042200010;626
042200011;881
042200012;553
042200013;557
042200014;575
042200016;592
042200017;564
042200021;657
042200022;602
042200023;713
042200024;656
042200025;822
042200026;200
042200027;682
042200028;432
042200029;308
042200030;441
042200031;260
042200032;302
042200033;710
042200035;327
042200036;462
042200037;113
042200038;395
042200039;681
042200040;109
042200041;322
042200042;109
042200043;230
042200044;579
042600001;831
042600002;709
042600003;748
042600004;895
042600005;769
042600006;656
042600007;695
042600008;420
042600009;187
042600010;379
042600011;90
042600012;464
042600013;293
042600014;392
042600015;133
042600016;507
042600017;632
042600018;615
042600019;717
042600020;458
042600021;585
042800001;653
042800002;429
042800003;458
042800005;619
042800006;428
042800007;661
042800009;674
042800010;550
042800011;531
042800012;512
042800013;472
042800014;381
042800016;523
042800017;739
042800018;619
042800019;493
042800020;675
042800021;729
042800022;586
042800023;608
042800024;627
042800025;490
042800026;572
042800030;80
042800031;738
042800032;608
042800033;514
042800034;1079
042800035;710
042800041;413
042800044;135
042800047;897
042800050;761
042800053;288
042800056;86
042800058;443
042800062;971
042800065;780
042800069;511
042800070;573
042800073;648
042800074;552
042800078;204
042800080;510
042800083;893
042800086;210
042800087;718
042800088;532
042800089;529
042800090;751
043100001;756
043100002;753
043100003;866
043100004;1035
043100005;882
043100006;587
043100007;358
043100008;84
043100009;341
043100010;567
043100011;222
043100012;209
043100013;583
043100014;655
043100015;598
043100016;596
043100018;30
043100019;244
043100020;120
043100021;47
043100022;147
043100023;65
043100026;531
043100030;582
043200001;486
043200002;569
043200003;505
043200004;61
043200005;47
043200006;144
043200007;87
043200008;82
050100001;504
050100002;401
050100003;432
050100004;342
050100005;482
050100006;651
050100007;680
050100008;906
050100009;81
050100010;92
050100011;180
050100012;51
050100013;58
050100014;98
050100015;31
050100016;34
050100017;100
050100018;40
050300001;313
050300002;81
050300003;58
050300004;20
050300005;242
050600001;524
050600002;453
050600003;451
050600004;456
050600005;311
050600006;95
050600007;503
050600008;239
050600009;294
050600010;183
050600011;295
050600012;178
050900001;326
050900002;546
050900003;467
