section_id;rik_code;rik_name;municipality_code;municipality;ekatte;postal_code;city;address;is_mobile;is_on_ship;machines_count;failed_machines_count;longitude;latitude
010300007;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №11 ЗДРАВЕЦ, УЛ. ЛАЛЕ №11;0;0;1;0;23.1018883;42.012072
010300008;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ПОМОЩНО У-ЩЕ СВ. ПАИСИЙ ХИЛЕНДАРСКИ, УЛ. СВОБОДА №3;0;0;1;0;23.1027003;42.0074659
010300009;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ПОМОЩНО У-ЩЕ СВ. ПАИСИЙ ХИЛЕНДАРСКИ, УЛ. СВОБОДА №3;0;0;1;0;23.1027003;42.0074659
010300010;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ПОМОЩНО У-ЩЕ СВ. ПАИСИЙ ХИЛЕНДАРСКИ, УЛ. СВОБОДА №3;0;0;1;0;23.1027003;42.0074659
010300011;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, V-ТО СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300012;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, V-ТО СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300013;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, V-ТО СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300014;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, V-ТО СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300015;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, V-ТО СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300016;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, НХГ СВ. СВ. КИРИЛ И МЕТОДИЙ, УЛ. ЦАНКО ЦЕРКОВСКИ №2;0;0;1;0;23.1003164;42.0242042
010300017;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, НАРОДНО ЧИТАЛИЩЕ НИКОЛА Й. ВАПЦАРОВ-1866 г., ПЛ. МАКЕДОНИЯ №1;0;0;1;0;23.102022;42.0216821
010300018;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, НХГ СВ. СВ. КИРИЛ И МЕТОДИЙ, УЛ. ЦАНКО ЦЕРКОВСКИ №2;0;0;1;1;23.1003164;42.0242042
010300019;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1039812;42.0249235
010300020;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1039812;42.0249235
010300021;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №8 ВЕЧЕРНИЦА, УЛ. ГРИГОР ПЪРЛИЧЕВ №5;0;0;1;0;23.1003164;42.0242042
010300022;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1003164;42.0242042
010300023;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1003164;42.0242042
010300024;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.102022;42.0216821
010300025;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.102022;42.0216821
010300026;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.0939133;42.0170836
010300027;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ПГСАГ ВАСИЛ ЛЕВСКИ, УЛ. ТОДОР АЛЕКСАНДРОВ №56;0;0;1;0;23.0939133;42.0170836
010300028;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300029;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300030;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300031;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300032;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДНЕВЕН ЦЕНТЪР ЗА ДЕЦА С УВРЕЖДАНИЯ ЗОРНИЦА, УЛ. СКАПТОПАРА №26;0;0;1;0;23.0882343;42.018226
010300033;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ИВАН МИХАЙЛОВ №62;0;0;2;0;23.0808494;42.01892549999999
010300034;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300035;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300036;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300037;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300038;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №12 АЛЕНИ МАКОВЕ, УЛ. ТОДОР АЛЕКСАНДРОВ №47;0;0;1;0;23.0939133;42.0170836
010300039;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №12 АЛЕНИ МАКОВЕ, УЛ. ТОДОР АЛЕКСАНДРОВ №47;0;0;1;0;23.0939133;42.0170836
010300040;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІ-МО СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300041;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІ-МО СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300042;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІ-МО СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300043;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІ-МО СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300044;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. Л. СТОЯНОВ, УЛ. МАРИЦА №4;0;0;1;0;23.0855438;42.0184495
010300045;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. Л. СТОЯНОВ, УЛ. МАРИЦА №4;0;0;1;0;23.0855438;42.0184495
010300046;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №2 ДЕТСКИ СВЯТ, УЛ. МАРИЦА №6;0;0;1;0;23.0855438;42.0184495
010300047;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ИВАН МИХАЙЛОВ №62;0;0;1;0;23.0808494;42.01892549999999
010300048;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300049;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІІ-ТО ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300050;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №10 МАК, УЛ. СТОИМЕН КАЛЕНДЕРСКИ №15;0;0;1;0;23.0855438;42.0184495
010300051;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №2 ДЕТСКИ СВЯТ, УЛ. МАРИЦА №6;0;0;1;0;23.0855438;42.0184495
010300052;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №4 РОСА, УЛ. МЕНЧА КЪРНИЧЕВА №39;0;0;1;1;23.0905368;42.0147905
010300053;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІV-ТО ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300054;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІV-ТО ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300055;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІV-ТО ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300056;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІV-ТО ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300057;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІV-ТО ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300058;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІV-ТО ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300059;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА УСМИВКА, УЛ. ОСВОБОЖДЕНИЕ №3;0;0;1;0;23.0840698;41.9905306
010300060;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА УСМИВКА, УЛ. ОСВОБОЖДЕНИЕ №3;0;0;1;0;23.0840698;41.9905306
010300061;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА УСМИВКА, УЛ. ОСВОБОЖДЕНИЕ №3;0;0;1;0;23.0840698;41.9905306
010300062;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №4 ПЪРВИ ЮНИ, УЛ. ЯНЕ САНДАНСКИ №5;0;0;1;0;23.0881141;41.9921257
010300063;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №4 ПЪРВИ ЮНИ, УЛ. ЯНЕ САНДАНСКИ №5;0;0;1;0;23.0881141;41.9921257
010300064;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №4 ПЪРВИ ЮНИ, УЛ. ЯНЕ САНДАНСКИ №5;0;0;1;0;23.0881141;41.9921257
010300065;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VI-ТО СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №1;0;0;1;0;23.0881141;41.9921257
010300066;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VI-ТО СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №1;0;0;1;0;23.0881141;41.9921257
010300067;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VI-ТО СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №1;0;0;1;0;23.0881141;41.9921257
010300068;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VI-ТО СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №1;0;0;1;0;23.0881141;41.9921257
010300069;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VI-ТО СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №1;0;0;1;0;23.0881141;41.9921257
010300070;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VI-ТО СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №1;0;0;1;0;23.0881141;41.9921257
