section_id;registered_voters
050600009;295
050600010;188
050600011;301
050600012;184
050900001;331
050900002;555
050900003;468
050900004;494
050900005;518
050900006;615
050900007;613
050900008;564
050900009;490
050900010;680
050900011;396
050900012;609
050900013;609
050900014;601
050900015;508
050900016;550
050900017;555
050900018;465
050900019;437
050900020;527
050900021;483
050900022;581
050900023;659
050900024;547
050900025;555
050900026;549
050900027;654
050900028;666
050900029;630
050900030;499
050900031;585
050900032;570
050900033;550
050900034;490
050900035;500
050900036;586
050900037;513
050900038;635
050900039;597
050900040;675
050900041;698
050900042;554
050900043;636
050900044;426
050900045;264
050900046;518
050900047;570
050900048;440
050900049;514
050900050;666
050900051;606
050900052;682
050900053;627
050900054;568
050900055;495
050900056;570
050900057;637
050900058;597
050900059;581
050900060;516
050900061;647
050900062;610
050900063;576
050900064;601
050900065;831
050900066;618
050900067;668
050900068;612
050900069;701
050900070;739
050900071;852
050900072;502
050900073;600
050900074;571
050900075;709
050900076;664
050900077;295
050900078;402
050900079;774
050900080;400
050900081;113
050900082;66
050900083;158
050900084;42
050900085;58
050900086;91
050900087;498
050900088;624
050900089;48
050900090;101
050900091;203
050900092;573
050900093;409
050900094;389
050900095;525
050900096;463
050900097;243
050900098;265
050900099;431
050900100;364
050900101;314
050900102;316
050900103;392
050900104;67
050900105;291
050900106;580
050900107;289
050900108;600
050900109;585
050900110;261
050900111;64
050900112;114
050900113;40
050900114;44
050900115;64
050900116;36
050900117;121
050900118;555
050900119;191
050900120;294
051500001;131
051500002;507
051500003;428
051500004;116
051500005;50
051500006;28
051500007;40
051500008;28
051500009;33
051600001;412
051600002;540
051600003;35
051600004;162
051600005;32
051600006;46
051600007;26
051600008;64
051600009;43
051600010;26
051600011;22
051600012;129
051600013;113
051600014;155
051600015;314
051600016;234
051600017;38
051600018;46
051600019;52
051600020;126
051600021;780
051600022;654
051600023;704
051600024;77
052200001;495
052200002;574
052200003;490
052200004;492
052200005;500
052200006;33
052200007;68
052200008;46
052200009;53
052200010;29
052200011;225
052200012;248
052200013;172
052500001;294
052500002;41
052500003;38
052500004;71
052500005;147
052500006;318
052500007;91
053000001;313
053000002;432
053000003;282
053000004;200
053000005;447
053000006;236
053000007;158
053300001;631
053300002;129
053300003;130
053300004;146
053300005;118
053300006;525
053300007;567
053300008;130
053300009;585
053300010;85
053700001;195
053700002;140
053700003;66
053700004;109
053700005;21
053700006;108
053700007;218
053700008;271
053700009;136
053700010;92
060500001;472
060500002;530
060500003;714
060500004;305
060500005;399
060500006;702
060500007;397
060500008;284
060500009;336
060500010;187
060800001;566
060800002;584
060800003;497
060800004;543
060800005;515
060800006;497
060800007;551
060800008;688
060800009;514
060800010;492
060800011;499
060800012;509
060800013;606
060800014;711
060800015;990
060800016;759
060800017;608
060800018;360
060800019;527
060800020;149
060800021;566
060800022;590
060800023;327
060800024;369
060800025;265
060800026;598
060800027;457
060800028;118
060800029;202
060800030;765
060800031;642
060800032;426
060800033;269
060800034;592
060800035;625
060800036;647
060800037;510
060800038;599
060800039;411
061000001;828
061000002;950
061000003;566
061000004;601
061000005;597
061000006;677
061000007;546
061000008;516
061000009;810
061000010;445
061000011;459
061000012;583
061000013;808
061000014;658
061000015;539
061000016;549
061000017;904
061000018;589
061000019;605
061000020;642
061000021;994
061000022;942
061000023;805
061000024;1095
061000025;588
061000026;813
061000027;718
061000028;720
061000029;604
061000030;701
061000031;608
061000032;1005
061000033;588
061000034;838
061000035;616
061000036;766
061000037;430
061000038;527
061000039;937
061000040;581
061000041;606
061000042;796
061000043;489
061000044;777
061000045;460
061000046;772
061000047;472
061000048;404
061000049;721
061000050;471
061000051;539
061000052;538
061000053;408
061000054;790
061000055;663
061000056;650
061000057;644
061000058;648
061000059;664
061000060;722
061000061;638
061000062;619
061000063;604
061000064;734
061000065;895
061000066;696
061000067;570
061000068;717
061000069;981
061000070;765
061000071;556
061000072;570
061000073;578
061000074;923
061000075;610
061000076;980
061000077;580
061000078;896
061000079;827
061000080;539
061000081;409
061000082;549
061000083;620
061000084;147
061000085;282
061000086;380
061000087;204
061000088;848
061000089;375
061000090;533
061000091;400
061000092;39
061000093;190
061000094;630
061000095;754
061000096;508
061000097;560
061000098;272
061000099;638
061000100;589
061000101;554
061000102;743
061000103;573
061000104;104
061000105;318
062000001;614
062000002;784
062000003;544
062000004;746
062000005;575
062000006;808
062000007;653
062000008;750
062000009;804
062000010;767
062000011;905
062000012;720
062000013;654
062000014;588
062000016;636
062000017;522
062000018;495
062000019;473
062000020;487
062000021;470
062000022;695
062000023;595
062000024;799
062000025;826
062000026;311
062100001;604
062100002;620
062100003;677
062100004;748
062100005;233
062100006;160
062100007;416
062100008;186
062100009;189
062100010;327
062100011;109
062100012;591
062100013;606
062100014;157
062100015;488
062100016;560
062100017;118
062100018;167
062700001;614
062700002;667
062700003;647
062700004;709
062700005;630
062700006;612
062700007;523
062700008;682
062700009;599
062700010;628
062700011;808
062700012;842
062700013;500
062700014;675
062700015;464
062700016;357
062700017;229
062700018;105
062700019;329
062700020;395
062700021;311
062700022;264
062700023;616
062700024;733
062700025;74
062700026;432
062700027;288
062700028;60
062700029;200
062700030;223
062700031;157
062700032;237
062700033;553
062700034;346
062700035;102
062700036;84
062700037;281
062700038;255
062700039;80
062700040;275
062700041;42
062700042;237
062800001;692
062800002;609
062800003;664
062800004;585
062800005;17
062800006;188
062800007;666
062800008;551
062800009;521
062800010;554
062800011;512
063100001;1000
063100002;940
063100003;761
063100004;548
063100005;956
063100006;542
063100007;562
063100008;499
063100009;584
063100010;605
063100011;539
063100012;478
063100013;204
063100014;109
063100015;467
063100016;173
063200001;556
063200002;751
063200003;473
063200004;551
063200005;176
063200006;468
063200007;349
063200008;119
063200009;275
063200010;317
063200011;51
063200012;87
063200013;192
063200014;32
063200015;225
063500001;562
063500002;519
063500003;34
063500004;371
063500005;370
063500006;464
063500007;350
063500008;168
063500009;322
063500010;395
063500011;62
070500001;979
070500002;883
070500003;712
070500004;418
070500005;605
070500006;712
070500007;620
070500008;635
070500009;642
070500010;730
070500011;459
070500012;827
070500013;635
070500014;780
070500015;566
070500016;633
070500017;547
070500018;548
070500019;816
070500020;615
070500021;534
070500022;551
070500023;575
070500024;923
070500025;702
070500026;536
070500027;153
070500028;485
070500029;568
070500030;468
070500031;414
070500032;640
070500033;753
070500034;683
070500035;745
070500036;570
070500037;678
070500038;587
070500039;601
070500040;517
070500041;852
070500042;696
070500043;649
070500044;729
070500045;769
070500046;714
070500047;571
070500048;473
070500049;648
070500050;498
070500051;776
070500052;591
070500053;558
070500054;593
070500055;360
070500056;662
070500057;667
070500058;578
070500059;511
070500060;594
070500061;618
070500062;563
070500063;445
070500064;561
070500065;563
070500066;610
070500067;357
070500068;561
070500069;469
070500070;637
070500071;643
070500072;784
070500073;783
070500074;738
070500075;383
070500076;569
070500077;803
070500078;630
070500079;345
070500080;650
070500081;536
070500082;146
070500083;135
070500084;62
070500085;54
070500086;79
070500087;89
070500088;261
070500089;153
070500090;128
070500091;144
070500092;275
070500093;189
070500094;87
070500095;74
070500096;65
070500097;638
070500098;201
070500099;119
070500100;258
070500101;82
070500102;109
070500103;94
070500104;286
070500105;128
070500106;573
070500107;252
070500108;124
070500109;176
070500110;21
071200001;397
071200002;536
071200003;470
071200004;524
071200005;407
071200006;385
071200007;325
071200008;663
071200009;508
071200010;539
071200011;624
071200012;412
071200013;506
071200014;474
071200015;42
071200016;79
071200017;37
071200018;199
071200019;26
071200020;89
071200021;176
071200022;97
072900001;849
072900002;489
072900003;465
072900004;501
072900005;672
072900006;690
072900007;492
072900008;940
072900009;577
072900010;733
072900011;851
072900012;647
072900013;505
072900014;622
072900015;546
072900016;481
072900017;687
072900018;714
072900019;542
072900020;769
072900021;573
072900022;747
072900023;861
072900024;643
072900025;547
072900026;636
072900027;691
072900028;886
072900029;843
072900030;746
072900031;244
072900032;701
072900033;220
072900034;273
072900035;133
072900036;85
072900037;501
072900038;419
072900039;499
072900040;291
072900041;444
072900042;561
072900043;584
072900044;88
072900045;498
072900046;312
072900047;402
072900048;162
072900049;177
072900050;103
072900051;76
072900052;130
072900053;330
072900054;549
072900055;621
072900056;577
072900057;72
072900058;185
072900059;196
072900060;531
072900061;66
072900062;46
072900063;57
072900064;37
072900065;119
072900066;764
073500001;562
073500002;825
073500003;731
073500004;769
073500005;580
073500006;642
073500007;599
073500008;615
073500009;692
073500010;613
073500011;363
073500012;509
073500013;566
073500014;35
073500015;28
073500016;43
073500017;84
073500018;693
073500019;785
080300001;1036
080300002;651
080300003;1104
080300004;638
080300005;569
080300006;808
080300007;1099
080300008;613
080300009;641
080300010;605
080300011;596
080300012;828
080300013;931
080300014;525
080300016;277
080300017;117
080300018;419
080300019;226
080300020;113
080300021;163
080300022;628
080300023;108
080300024;377
080300025;104
080300026;773
080300027;1053
080300028;159
080300029;175
080300030;492
080300032;787
080300033;345
080300034;85
080300035;45
080300036;239
081200001;612
081200002;604
081200003;677
081200004;752
081200005;662
081200006;741
081200007;765
081200008;666
081200009;289
081200010;20
081200011;47
081200012;41
081200013;278
081200014;30
081200015;61
081200016;25
081200017;82
081200018;117
081200019;65
081200020;166
081200021;651
081200022;41
081200023;399
081200024;381
081200025;20
081200026;165
081200027;311
081200028;524
081200029;164
081200030;167
081200031;72
081200032;51
081200033;182
081200034;361
081200035;411
081200036;226
081200037;123
081200038;54
081200039;334
081200040;38
081200041;72
081200042;240
081200043;376
081200044;343
081200045;48
081200046;38
081200047;147
081500001;99
081500002;295
081500003;576
081500004;48
081500005;844
081500006;887
081500007;151
081500008;1105
081500009;388
081500010;543
081500011;165
081500012;359
081500013;32
081500014;43
081500015;78
081500016;69
081500017;759
081500018;160
081500019;39
081500020;175
081500021;721
081500022;121
081500023;443
081500024;349
081500025;97
081500026;167
081500027;903
081500028;335
081500029;207
081500030;28
081500031;675
081500032;302
081500033;281
081500034;78
081500035;26
081500036;169
081500037;88
081500038;471
081500039;166
081500040;494
081500041;118
081500042;66
081500043;571
081500044;460
081500045;482
081500046;111
081500047;59
081500048;63
081500049;72
081500050;181
081500051;41
081500052;224
081500053;130
081500054;125
081500055;204
081500056;312
081500057;52
081500058;813
081500059;269
081500060;701
081500061;504
081500062;22
081500063;121
081500064;979
081500065;175
081500066;350
081500067;634
081700001;592
081700002;744
081700003;926
081700004;940
081700005;679
081700006;665
081700007;686
081700008;658
081700009;478
081700010;754
081700011;621
081700012;806
081700013;630
081700014;589
081700015;280
081700016;79
081700017;510
081700018;477
081700019;84
081700020;208
081700021;48
081700022;61
081700023;50
081700024;24
081700025;164
081700026;91
081700027;75
081700028;347
081700029;151
081700030;54
081700031;45
082000001;630
082000002;365
082000003;302
082000004;283
082000005;103
082000006;679
082000007;308
082000008;49
082000009;739
082000010;127
082000011;560
082000012;315
082000013;190
082000014;41
082000015;196
082000016;106
082700001;801
082700002;758
082700003;612
082700004;1387
082700005;923
082700006;626
082700007;780
082700008;243
082700009;378
082700010;960
082700011;727
082700012;910
082700013;360
082700014;264
082700015;509
082700016;109
082700017;1281
082700018;1191
082700019;1155
082700020;570
082700021;75
082700022;635
082700023;177
082700024;292
082700025;46
082700026;1263
082700027;1050
082700028;358
082700029;787
082700030;231
082700031;407
082800001;559
082800002;621
082800003;547
082800004;556
082800005;644
082800006;967
082800007;787
082800008;648
082800009;585
082800010;617
082800011;616
082800012;526
082800013;539
082800014;849
082800015;697
082800016;762
082800017;602
082800018;828
082800019;616
082800020;555
082800021;517
082800022;815
082800023;588
082800024;532
082800025;688
082800026;668
082800027;581
082800028;668
082800029;670
082800030;814
082800031;847
082800032;739
082800033;605
082800034;581
082800035;534
082800036;642
082800037;650
082800038;671
082800039;565
082800040;616
082800041;619
082800042;771
082800043;617
082800044;727
082800045;846
082800046;678
082800047;837
082800048;753
082800049;656
082800050;853
082800051;633
082800052;607
082800053;527
082800054;371
082800055;636
082800056;833
082800057;706
082800058;679
082800059;741
082800060;712
082800061;691
082800062;735
082800063;597
082800064;728
082800065;587
082800066;654
082800067;667
082800068;625
082800069;651
082800070;660
082800071;680
082800072;733
082800073;551
082800074;558
082800075;496
082800076;736
082800077;649
082800078;750
082800079;736
082800080;678
082800081;672
082800082;684
082800083;744
082800084;694
082800085;575
082800086;545
082800087;584
082800088;568
082800089;470
082800090;538
082800091;788
082800092;586
082800093;640
082800094;676
082800095;589
082800096;645
082800097;705
082800098;652
082800099;693
082800100;703
082800101;406
082800102;653
082800103;624
082800104;119
082800105;651
082800106;708
082800107;485
082800108;443
082800109;627
082800110;841
082800111;725
082800112;517
082800113;626
082800114;624
082800115;651
082800116;518
082800117;574
082800118;590
082800119;645
082800120;593
082800121;623
082800122;664
082800123;721
082800124;592
082800125;629
082800126;678
082900001;677
082900002;597
082900003;506
082900004;922
082900005;116
082900006;45
082900007;60
082900008;118
082900009;305
082900010;93
082900011;62
082900012;218
082900013;23
082900014;41
082900015;52
082900016;34
090200001;1684
090200002;1846
090200003;2152
090200004;1895
090200005;169
090200006;539
090200007;525
090200008;712
090200009;599
090200010;1166
090200011;289
090200012;993
090200013;518
090200014;746
090200015;576
090200016;358
090200017;350
090200018;121
090200019;169
090200020;818
090200021;192
090200022;280
090200023;200
090200024;533
090200025;154
090200026;162
090200027;969
090200028;751
090200029;352
090200030;149
090200031;670
090200032;107
090200033;382
090200034;159
090200035;55
090200036;189
090200037;77
090200038;262
090200039;478
090200040;797
090200041;200
090200042;333
090200043;220
090200044;266
090200045;168
090200046;195
090200047;184
090200048;233
090200049;101
090800001;2409
090800002;1276
090800003;630
090800004;1663
090800005;433
090800006;522
090800007;517
090800008;189
090800009;472
090800010;406
090800011;272
090800012;210
090800013;550
090800014;409
090800015;362
090800016;399
090800017;599
090800018;628
090800019;825
090800020;649
090800021;985
090800022;528
090800023;864
090800024;234
090800025;295
090800026;398
090800027;288
090800028;78
090800029;212
090800030;700
090800031;456
090800032;781
090800033;652
090800034;373
090800035;388
090800036;154
090800037;1147
090800038;409
090800039;284
090800040;267
090800041;199
090800042;195
090800043;260
090800044;349
091400001;643
091400002;435
091400003;371
091400004;95
091400005;148
091400006;278
091400007;272
091400008;115
091400009;329
091400010;321
091400011;456
091400012;648
091400013;75
091400014;266
091400015;52
091400016;257
091400017;234
091400018;1047
091400019;869
091400020;950
091400021;1026
091400022;1332
091400023;580
091400024;303
091400025;266
091400026;623
091400027;248
091400028;1204
091400029;995
091400030;381
091400031;798
091400032;642
091400033;679
091400034;511
091400035;353
091400036;468
091400037;931
091400038;727
091400039;424
091400040;674
091400041;368
091400042;1398
091400043;972
091400044;475
091400045;647
091400046;728
091400047;774
091400048;677
091400049;187
091400050;105
091400051;283
091400052;280
091400053;207
091400054;227
091400055;358
091400056;515
091400057;921
091400058;577
091400059;129
091400060;765
091400061;149
091400062;107
091400063;182
091400064;249
091400065;487
091400066;517
091400067;434
091400068;347
091400069;372
091400070;294
091400071;240
091400072;302
091400073;188
091400074;296
091400075;255
091400076;265
091500001;1130
091500002;1313
091500003;807
091500004;981
091500005;1297
091500006;1147
091500007;454
091500008;425
091500009;1035
091500010;299
091500011;1191
091500012;390
091500013;605
091500014;1366
091500015;187
091500016;235
091500017;458
091500018;233
091500019;251
091500020;729
091500021;526
091500022;482
091500023;527
091500024;142
091500025;187
091500026;545
091500027;781
091500028;225
091500029;287
091500030;719
091500031;174
091500032;139
091500033;438
091500034;595
091500035;649
091500036;983
091500037;136
091500038;306
091500039;295
091500040;215
091500041;177
091500042;526
091500043;610
091500044;149
091500045;185
091500046;125
091500047;985
091500048;433
091500049;665
091500050;263
091500051;182
091500052;653
091500053;239
091500054;364
091500055;353
091500056;119
091500057;311
091500058;194
091500059;248
091500060;90
091500061;46
091500062;45
091500063;422
091500064;241
091500065;248
091500066;124
091500067;291
091500068;71
091500069;457
091500070;427
091500071;324
091500072;122
091500073;113
091500074;73
091500075;145
091500076;409
091500077;191
091600001;848
091600002;1100
091600003;815
091600004;826
091600005;494
091600006;913
091600007;721
091600008;818
091600009;647
091600010;387
091600011;862
091600012;768
091600013;774
091600014;558
091600015;566
091600016;572
091600017;464
091600018;694
091600019;560
091600020;926
091600021;670
091600022;635
091600023;617
091600024;675
091600025;633
091600026;660
091600027;513
091600028;647
091600029;485
091600030;646
091600031;714
091600032;564
091600033;628
091600034;626
091600035;645
091600036;398
091600037;445
091600038;588
091600039;611
091600040;716
091600041;562
091600042;893
091600043;1067
091600044;876
091600045;866
091600046;902
091600047;949
091600048;979
091600049;868
091600050;881
091600051;963
091600052;939
091600053;765
091600054;957
091600055;729
091600056;809
091600057;788
091600058;957
091600059;1044
091600060;921
091600061;916
091600062;997
091600063;849
091600064;970
091600065;886
091600066;648
091600067;697
091600068;541
091600069;821
091600070;244
091600071;334
091600072;645
091600073;956
091600074;272
091600075;638
091600076;521
091600077;880
091600078;283
091600079;480
091600080;771
091600081;542
091600082;427
091600083;512
091600084;434
091600085;247
091600086;274
091600087;116
091600088;293
091600089;392
091600090;619
091600091;433
091600092;439
091600093;688
091600094;693
091600095;497
091600096;719
091600097;574
091600098;493
091600099;703
091600100;269
091600101;427
091600102;956
091600103;173
091600104;762
091600105;797
091600106;938
091600107;726
091600108;733
091600109;384
091600110;527
091600111;388
091600112;926
091600113;604
091600114;536
091600115;478
091600116;321
091600117;974
091600118;1068
091600119;378
091600120;956
091600121;440
091600122;562
091600123;159
091600124;702
091600125;365
091600126;444
091600127;739
091600128;842
091600129;1050
091600130;840
091600131;632
091600132;872
091600133;839
091600134;274
091600135;697
091600136;685
091600137;865
091600138;954
091600139;594
091600140;749
091600141;240
091600142;380
091600143;343
091600144;415
091600145;383
091600146;386
091600147;409
091600148;516
091600149;337
091600150;311
091600151;223
091600152;311
091600153;622
091600154;254
091600155;354
091600156;227
091600157;134
092100001;1165
092100002;1334
092100003;974
092100004;1016
092100005;1179
092100006;1358
092100007;1573
092100008;1386
092100009;1028
092100010;1196
092100011;1348
092100012;192
092100013;1127
092100014;233
092100015;73
092100016;291
092100017;373
092100018;487
092100019;221
092100020;301
092100021;653
092100022;67
092100023;147
092100024;417
092100025;606
092100026;526
092100027;307
092100028;98
092100029;1010
092100030;206
092100031;52
092100032;49
092100033;452
092100034;1022
092100035;347
092100036;531
092100037;644
092100038;513
092100039;185
092100040;772
092100041;92
092100042;116
092100043;819
092100044;296
092100045;493
092100046;690
092100047;833
092100048;210
092100049;338
092100050;133
092100051;450
092100052;244
092100053;116
092100054;93
092100055;97
092100056;1134
093500001;299
093500002;598
093500003;294
093500004;322
093500005;233
093500006;355
093500007;338
093500008;281
093500009;330
093500010;308
093500011;830
093500012;498
093500013;444
093500014;180
093500015;268
093500016;98
093500017;919
093500018;325
093500019;687
093500020;833
093500021;934
093500022;450
093500023;227
093500024;133
093500025;169
093500026;54
093500027;375
093500028;131
093500029;70
093500030;311
093500031;252
093500032;283
093500033;145
093500034;108
093500035;116
093500036;130
093500037;88
093500038;262
100400001;534
100400002;508
100400003;620
100400004;485
100400005;664
100400006;745
100400007;343
100400008;531
100400009;554
100400010;244
100400011;357
100400012;204
100400013;80
100400014;163
100400015;55
100400016;91
100400017;94
100400018;71
100400019;33
100400020;65
100400021;34
100400022;44
100400023;114
100400024;15
100500001;451
100500002;488
100500003;319
100500004;252
100500005;300
100500006;38
100500007;41
100500008;31
100500009;54
100500010;31
102700001;324
102700002;460
102700003;468
102700004;341
102700005;223
102700006;195
102700007;230
102700008;277
102700009;274
102700010;38
102700011;116
102700012;43
102700013;45
102700014;49
102700015;61
102700016;42
102900001;1017
102900002;927
102900003;912
102900004;1007
102900005;947
102900006;548
102900007;597
102900008;651
102900009;955
102900010;704
102900011;545
102900012;681
102900013;901
102900014;1034
102900015;952
102900016;1016
102900017;921
102900018;976
102900019;816
102900020;981
102900021;927
102900022;690
102900023;1096
102900024;950
102900025;885
102900026;757
102900027;769
102900028;983
102900029;830
102900030;713
102900031;981
102900032;1073
102900033;990
102900034;755
102900035;812
102900036;686
102900037;796
102900038;842
102900039;898
102900040;750
102900041;755
102900042;863
102900043;614
102900044;909
102900045;954
102900046;718
102900047;810
102900048;1003
102900049;715
102900050;985
102900051;935
102900052;768
102900053;609
102900054;923
102900055;975
102900056;891
102900057;746
102900058;849
102900059;788
102900060;687
102900061;654
102900062;61
102900063;617
102900064;209
102900065;49
102900066;15
102900067;84
102900068;72
102900069;16
102900070;16
102900071;207
102900072;270
102900073;75
102900074;511
102900075;413
102900076;264
102900077;353
102900078;91
102900079;214
102900080;812
102900081;893
102900082;570
102900083;26
102900084;111
102900085;146
102900086;124
102900087;538
102900088;829
102900089;154
102900090;862
102900091;750
102900092;113
102900093;744
102900094;82
102900095;127
102900096;429
102900097;118
102900098;224
102900099;91
102900100;343
102900101;203
102900102;517
102900103;75
102900104;437
102900105;295
102900106;698
102900107;163
102900108;861
103100001;292
103100002;24
103100003;102
103100004;27
103100005;78
103100006;61
103100007;54
103100008;21
103100009;32
103100010;116
103100011;20
103100012;428
103100013;71
103100014;39
103100015;65
103100016;42
103100017;95
103100018;27
103100019;23
103800001;660
103800002;695
103800003;709
103800004;28
103800005;112
103800006;139
103800007;19
104100001;381
104100002;644
104100003;747
104100004;866
104100005;939
104100006;789
104100007;824
104100008;555
104100009;464
104800001;486
104800002;690
104800003;748
104800004;646
104800005;516
104800006;567
104800007;398
104800008;470
104800009;375
104800010;631
104800011;645
104800012;441
104800013;671
104800014;397
104800015;650
104800016;595
104800017;609
104800018;677
104800019;1005
104800020;880
104800021;681
104800022;807
104800023;865
104800024;847
104800025;831
104800026;785
104800027;449
104800028;655
104800029;578
104800030;709
104800031;679
104800032;530
104800033;644
104800034;875
104800035;721
104800036;589
104800037;417
104800038;660
104800039;699
104800040;713
104800041;748
104800042;754
104800043;450
104800044;550
104800045;676
104800046;809
104800047;902
104800048;534
104800049;768
104800050;488
104800051;593
104800052;28
104800053;659
104800054;766
104800055;146
104800056;122
104800057;545
104800058;499
104800059;603
104800060;292
104800061;82
104800062;16
104800063;209
104800064;43
104800065;72
104800066;89
104800067;397
104800068;492
104800069;531
104800070;598
104800071;359
104800072;479
105000001;181
105000002;27
105000003;36
105000004;58
105000005;51
105000006;20
105000007;23
105000008;25
105000009;34
110200001;640
110200002;568
110200003;454
110200004;560
110200005;51
110200006;95
110200007;56
111700001;615
111700002;537
111700003;523
111700004;778
111700005;802
111700006;434
111700007;311
111700008;78
111800001;698
111800002;626
111800003;551
111800004;555
111800005;513
111800006;738
111800007;531
111800008;606
111800009;456
111800010;495
111800011;497
111800012;474
111800013;674
111800014;559
111800015;708
111800016;547
111800017;476
111800018;540
111800019;657
111800020;773
111800021;634
111800022;475
111800023;467
111800024;495
111800025;497
111800026;636
111800027;518
111800028;633
111800029;620
111800030;611
111800031;643
111800032;649
111800033;438
111800034;457
111800035;598
111800036;501
111800037;222
111800038;517
111800040;182
111800041;250
111800042;776
111800044;567
111800046;458
111800048;494
111800050;139
111800051;82
111800052;569
111800054;140
111800055;99
111800057;33
111800058;174
111800059;111
111800060;73
111800061;93
111800062;98
111800063;208
111800064;216
111800065;203
111800066;73
111800067;795
111800068;740
111800069;506
111800070;674
111800071;878
111800072;711
111800074;169
111800075;180
111800076;833
111800078;97
111800079;265
111800080;227
111800081;28
111800082;601
111800083;645
111800084;523
111800085;749
111800086;565
111800087;494
111800088;460
111800089;551
111800090;425
111800091;619
111800092;682
111800093;765
111800094;568
111800096;537
111800097;76
111800098;40
111800099;499
111800100;478
111800101;518
111900001;830
111900002;652
111900003;764
111900004;524
111900005;733
111900006;808
111900007;832
111900008;925
111900009;773
111900010;936
111900011;496
111900012;299
111900013;625
111900014;447
111900015;318
111900016;87
111900017;70
111900018;631
111900019;630
111900020;565
111900021;465
111900022;839
111900023;600
111900024;496
111900025;419
113300001;258
113300002;461
113300003;537
113300004;181
113300005;874
113300006;651
113300007;529
113300008;641
113300009;687
113300010;753
113300012;61
113300014;300
113300015;57
113300016;603
113300017;900
113300018;118
113300019;55
113300020;471
113300021;245
113300022;134
113300023;722
113300024;484
113300025;495
113300026;711
113300027;827
113300028;677
113300029;636
113300031;555
113300032;854
113300033;524
113300034;490
113300035;424
113300036;781
113300038;345
113300040;153
113400001;593
113400002;558
113400003;610
113400004;637
113400005;714
113400006;468
113400007;543
113400008;446
113400009;245
113400010;599
113400011;337
113400012;489
113400013;524
113400014;620
113400015;656
113400016;622
113400017;506
113400018;598
113400019;563
113400020;477
113400021;729
113400022;468
113400023;388
113400024;845
113400025;433
113400026;203
113400027;99
113400028;500
113400029;516
113400030;625
113400031;486
113400032;690
113400033;470
113400034;589
113400035;592
113400036;398
113400037;66
113400038;103
113400039;290
113400040;167
113400041;250
113400042;142
113400043;463
113400044;246
113400045;259
113400046;257
113400047;230
113400048;443
113400049;211
113400050;802
113400051;832
113400052;664
113400053;664
113400054;57
113400055;530
113400056;160
113400057;478
113400058;161
113400059;574
113600001;842
113600002;802
113600003;412
113600004;131
113600005;279
113600006;108
113600007;66
113600008;832
113600009;973
113600010;35
113600011;113
113600012;105
113600013;98
113800001;742
113800002;695
113800003;754
113800004;110
113800005;732
113800006;86
113800007;366
113800008;52
113800009;658
113800010;173
113800011;219
120200001;255
120200002;645
120200003;711
120200004;507
120200005;474
120200006;529
120200007;522
120200008;665
120200009;443
120200010;362
120200011;541
120200012;533
120200013;490
120200014;490
120200015;534
120200016;538
120200017;534
120200018;1043
120200019;919
120200020;961
120200021;78
120200022;141
120200023;70
120200024;36
120200025;51
120200026;18
120200027;34
120200028;209
120200029;79
120200030;98
120200031;34
120200032;32
120200033;41
120200034;152
120200035;140
120200036;575
120200037;602
120200038;460
120200039;474
120200040;425
120400001;648
120400002;491
120400003;152
120400004;496
120400005;530
120400006;650
120400007;507
120400008;418
120400009;267
120400010;359
120400011;44
120400012;48
120400013;152
120400014;366
120400015;526
120400016;485
120400017;563
120400018;211
120400019;43
120700001;555
120700002;385
120700003;322
120700004;87
120700005;106
120700006;100
120700007;498
120700008;327
120700009;449
120700010;525
120700011;296
120700012;116
121100001;466
121100002;491
121100003;468
121100004;627
121100005;690
121100006;26
121100007;352
121100008;448
121100009;321
121100010;53
121100011;340
121100012;228
121100013;39
121100014;177
121100015;337
121100016;277
121100017;255
121100018;156
121100019;770
121100020;486
121100021;102
121200001;683
121200002;1073
121200003;507
121200004;760
121200005;679
121200006;468
121200007;354
121200008;427
121200009;339
121200010;72
121200011;43
121200012;291
121200013;174
121200014;30
121200015;154
121200016;139
121400001;78
121400002;189
121400003;343
121400004;54
121400005;269
121400006;73
121400007;123
121400008;20
121400009;85
121400010;402
121400011;134
121400012;60
122400001;607
122400002;597
122400003;502
122400004;352
122400005;428
122400006;436
122400007;629
122400008;590
122400009;491
122400010;470
122400011;598
122400012;528
122400013;396
122400014;562
122400015;586
122400016;598
122400017;682
122400018;663
122400019;497
122400020;610
122400021;507
122400022;464
122400023;511
122400024;563
122400025;503
122400026;493
122400027;699
122400028;559
122400029;524
122400030;551
122400031;734
122400032;521
122400033;1094
122400034;365
122400035;154
122400036;445
122400037;283
122400038;240
122400039;389
122400040;553
122400041;491
122400042;119
122400043;181
122400044;37
122400045;449
122400046;387
122400047;194
122400048;368
122400049;611
122600001;229
122600002;76
122600003;779
122600004;549
122600005;373
122600006;417
122600007;482
122900001;586
122900002;594
122900003;738
122900004;776
122900005;533
122900006;787
122900007;825
122900008;605
122900009;841
122900010;576
122900011;635
122900012;737
122900013;710
122900014;483
122900015;739
122900016;684
122900017;769
122900018;609
122900019;585
122900020;581
122900021;544
122900022;604
122900023;636
122900024;648
122900025;810
122900026;789
122900027;830
122900028;707
122900029;617
122900030;813
122900031;726
122900032;867
122900033;826
122900034;735
122900035;666
122900036;684
122900037;706
122900038;573
122900039;782
122900040;620
122900041;623
122900042;469
122900043;466
