section_id;party;votes
010100006;24;62
010100006;25;16
010100006;26;1
010100006;27;2
010100006;28;29
010100006;29;1
010100006;99;14
010100007;1;4
010100007;2;0
010100007;3;0
010100007;4;0
010100007;5;1
010100007;6;0
010100007;7;0
010100007;8;0
010100007;9;49
010100007;10;1
010100007;11;1
010100007;12;0
010100007;13;1
010100007;14;31
010100007;15;19
010100007;16;0
010100007;17;3
010100007;18;3
010100007;19;5
010100007;20;0
010100007;22;0
010100007;24;103
010100007;25;12
010100007;26;1
010100007;27;0
010100007;28;35
010100007;29;0
010100007;99;15
010100008;1;0
010100008;2;1
010100008;3;1
010100008;4;1
010100008;5;2
010100008;6;0
010100008;7;0
010100008;8;0
010100008;9;50
010100008;10;0
010100008;11;0
010100008;12;0
010100008;13;0
010100008;14;27
010100008;15;13
010100008;16;0
010100008;17;2
010100008;18;0
010100008;19;10
010100008;20;0
010100008;22;0
010100008;24;83
010100008;25;10
010100008;26;0
010100008;27;2
010100008;28;26
010100008;29;0
010100008;99;17
010100009;1;1
010100009;2;0
010100009;3;1
010100009;4;1
010100009;5;4
010100009;6;0
010100009;7;0
010100009;8;0
010100009;9;59
010100009;10;0
010100009;11;0
010100009;12;0
010100009;13;0
010100009;14;29
010100009;15;13
010100009;16;0
010100009;17;5
010100009;18;0
010100009;19;12
010100009;20;0
010100009;22;0
010100009;24;87
010100009;25;12
010100009;26;1
010100009;27;1
010100009;28;13
010100009;29;0
010100009;99;17
010100010;1;1
010100010;2;0
010100010;3;0
010100010;4;0
010100010;5;4
010100010;6;0
010100010;7;0
010100010;8;0
010100010;9;65
010100010;10;2
010100010;11;0
010100010;12;0
010100010;13;0
010100010;14;26
010100010;15;24
010100010;16;0
010100010;17;0
010100010;18;1
010100010;19;15
010100010;20;0
010100010;22;0
010100010;24;93
010100010;25;19
010100010;26;0
010100010;27;0
010100010;28;24
010100010;29;0
010100010;99;18
010100011;1;18
010100011;2;2
010100011;3;1
010100011;4;1
010100011;5;2
010100011;6;2
010100011;7;0
010100011;8;0
010100011;9;23
010100011;10;2
010100011;11;0
010100011;12;0
010100011;13;1
010100011;14;21
010100011;15;3
010100011;16;0
010100011;17;1
010100011;18;1
010100011;19;4
010100011;20;1
010100011;22;1
010100011;24;87
010100011;25;2
010100011;26;0
010100011;27;0
010100011;28;12
010100011;29;1
010100011;99;8
010100012;1;2
010100012;2;0
010100012;3;1
010100012;4;0
010100012;5;5
010100012;6;1
010100012;7;1
010100012;8;0
010100012;9;49
010100012;10;0
010100012;11;0
010100012;12;0
010100012;13;0
010100012;14;35
010100012;15;9
010100012;16;1
010100012;17;2
010100012;18;2
010100012;19;25
010100012;20;0
010100012;22;0
010100012;24;99
010100012;25;11
010100012;26;1
010100012;27;0
010100012;28;28
010100012;29;0
010100012;99;19
010100013;1;0
010100013;2;2
010100013;3;0
010100013;4;3
010100013;5;4
010100013;6;1
010100013;7;0
010100013;8;1
010100013;9;65
010100013;10;0
010100013;11;1
010100013;12;0
010100013;13;1
010100013;14;57
010100013;15;28
010100013;16;0
010100013;17;2
010100013;18;1
010100013;19;17
010100013;20;0
010100013;22;0
010100013;24;116
010100013;25;17
010100013;26;1
010100013;27;0
010100013;28;38
010100013;29;2
010100013;99;25
010100014;1;0
010100014;2;1
010100014;3;0
010100014;4;0
010100014;5;2
010100014;6;0
010100014;7;0
010100014;8;0
010100014;9;50
010100014;10;1
010100014;11;0
010100014;12;0
010100014;13;0
010100014;14;24
010100014;15;54
010100014;16;0
010100014;17;3
010100014;18;1
010100014;19;5
010100014;20;0
010100014;22;0
010100014;24;114
010100014;25;13
010100014;26;1
010100014;27;1
010100014;28;28
010100014;29;1
010100014;99;21
010100015;1;9
010100015;2;0
010100015;3;0
010100015;4;0
010100015;5;2
010100015;6;1
010100015;7;0
010100015;8;0
010100015;9;31
010100015;10;1
010100015;11;0
010100015;12;0
010100015;13;1
010100015;14;37
010100015;15;13
010100015;16;0
010100015;17;3
010100015;18;0
010100015;19;4
010100015;20;0
010100015;22;0
010100015;24;100
010100015;25;12
010100015;26;1
010100015;27;6
010100015;28;32
010100015;29;0
010100015;99;6
010100016;1;0
010100016;2;1
010100016;3;0
010100016;4;0
010100016;5;0
010100016;6;2
010100016;7;0
010100016;8;0
010100016;9;22
010100016;10;0
010100016;11;1
010100016;12;0
010100016;13;0
010100016;14;10
010100016;15;18
010100016;16;1
010100016;17;2
010100016;18;1
010100016;19;3
010100016;20;0
010100016;22;0
010100016;24;83
010100016;25;14
010100016;26;1
010100016;27;0
010100016;28;41
010100016;29;0
010100016;99;7
010100017;1;1
010100017;2;1
010100017;3;0
010100017;4;0
010100017;5;5
010100017;6;0
010100017;7;0
010100017;8;0
010100017;9;38
010100017;10;0
010100017;11;1
010100017;12;0
010100017;13;2
010100017;14;17
010100017;15;49
010100017;16;0
010100017;17;2
010100017;18;1
010100017;19;6
010100017;20;1
010100017;22;0
010100017;24;97
010100017;25;33
010100017;26;0
010100017;27;0
010100017;28;24
010100017;29;1
